,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,group
4954,334,322.0,13,1,0,8.0,7.0,8.0,8.0,9.0,2.0,60.0,15.0,8.0,5.0,2
4955,334,323.0,13,1,0,8.0,7.0,8.0,8.0,9.0,10.0,20.0,20.0,20.0,10.0,2
4962,334,330.0,13,1,0,8.0,7.0,8.0,8.0,9.0,15.0,25.0,15.0,20.0,10.0,2
4966,335,324.0,13,1,1,8.0,7.0,8.0,9.0,8.0,40.0,10.0,15.0,20.0,10.0,2
4969,335,327.0,13,1,0,8.0,7.0,8.0,9.0,8.0,15.0,10.0,20.0,20.0,20.0,2
4970,335,328.0,13,1,0,8.0,7.0,8.0,9.0,8.0,22.0,12.0,30.0,25.0,10.0,2
4971,335,329.0,13,1,0,8.0,7.0,8.0,9.0,8.0,15.0,22.0,22.0,16.0,15.0,2
4973,335,331.0,13,1,0,8.0,7.0,8.0,9.0,8.0,15.0,15.0,10.0,25.0,10.0,2
4977,336,325.0,13,1,0,5.0,9.0,7.0,7.0,9.0,10.0,20.0,20.0,10.0,10.0,2
4986,337,324.0,13,1,0,6.0,6.0,6.0,6.0,6.0,40.0,10.0,15.0,20.0,10.0,2
4989,337,327.0,13,1,0,6.0,6.0,6.0,6.0,6.0,15.0,10.0,20.0,20.0,20.0,2
4990,337,328.0,13,1,0,6.0,6.0,6.0,6.0,6.0,22.0,12.0,30.0,25.0,10.0,2
4991,337,329.0,13,1,0,6.0,6.0,6.0,6.0,6.0,15.0,22.0,22.0,16.0,15.0,2
4993,337,331.0,13,1,0,6.0,6.0,6.0,6.0,6.0,15.0,15.0,10.0,25.0,10.0,2
5026,341,363.0,14,0,0,7.0,9.0,7.0,9.0,9.0,25.0,20.0,20.0,20.0,5.0,2
5037,341,374.0,14,0,0,7.0,9.0,7.0,9.0,9.0,50.0,10.0,10.0,10.0,5.0,2
5039,341,376.0,14,0,0,7.0,9.0,7.0,9.0,9.0,30.0,10.0,15.0,20.0,15.0,2
5040,341,377.0,14,0,0,7.0,9.0,7.0,9.0,9.0,25.0,20.0,10.0,20.0,15.0,2
5045,342,364.0,14,0,0,10.0,10.0,10.0,10.0,10.0,25.0,25.0,25.0,15.0,10.0,2
5054,342,373.0,14,0,0,10.0,10.0,10.0,10.0,10.0,75.0,5.0,5.0,10.0,0.0,2
5060,343,361.0,14,0,1,4.0,8.0,10.0,6.0,7.0,30.0,20.0,30.0,5.0,5.0,2
5061,343,362.0,14,0,1,4.0,8.0,10.0,6.0,7.0,20.51,14.53,24.79,17.09,5.98,2
5064,343,365.0,14,0,0,4.0,8.0,10.0,6.0,7.0,31.58,10.53,15.79,21.05,10.53,2
5065,343,366.0,14,0,0,4.0,8.0,10.0,6.0,7.0,14.0,18.0,17.0,16.0,15.0,2
5066,343,367.0,14,0,0,4.0,8.0,10.0,6.0,7.0,30.0,15.0,20.0,25.0,5.0,2
5068,343,369.0,14,0,0,4.0,8.0,10.0,6.0,7.0,17.0,18.0,28.0,27.0,5.0,2
5069,343,370.0,14,0,0,4.0,8.0,10.0,6.0,7.0,50.0,10.0,10.0,10.0,10.0,2
5070,343,371.0,14,0,0,4.0,8.0,10.0,6.0,7.0,40.0,0.0,10.0,50.0,0.0,2
5071,343,372.0,14,0,0,4.0,8.0,10.0,6.0,7.0,30.0,15.0,15.0,20.0,5.0,2
5074,343,375.0,14,0,0,4.0,8.0,10.0,6.0,7.0,30.0,20.0,15.0,15.0,8.0,2
5077,343,378.0,14,0,0,4.0,8.0,10.0,6.0,7.0,25.0,15.0,20.0,20.0,10.0,2
5081,344,364.0,14,0,1,7.0,7.0,8.0,8.0,9.0,25.0,25.0,25.0,15.0,10.0,2
5090,344,373.0,14,0,0,7.0,7.0,8.0,8.0,9.0,75.0,5.0,5.0,10.0,0.0,2
5096,345,361.0,14,0,0,7.0,9.0,9.0,7.0,7.0,30.0,20.0,30.0,5.0,5.0,2
5097,345,362.0,14,0,0,7.0,9.0,9.0,7.0,7.0,20.51,14.53,24.79,17.09,5.98,2
5100,345,365.0,14,0,0,7.0,9.0,9.0,7.0,7.0,31.58,10.53,15.79,21.05,10.53,2
5101,345,366.0,14,0,1,7.0,9.0,9.0,7.0,7.0,14.0,18.0,17.0,16.0,15.0,2
5102,345,367.0,14,0,0,7.0,9.0,9.0,7.0,7.0,30.0,15.0,20.0,25.0,5.0,2
5104,345,369.0,14,0,1,7.0,9.0,9.0,7.0,7.0,17.0,18.0,28.0,27.0,5.0,2
5105,345,370.0,14,0,0,7.0,9.0,9.0,7.0,7.0,50.0,10.0,10.0,10.0,10.0,2
5106,345,371.0,14,0,0,7.0,9.0,9.0,7.0,7.0,40.0,0.0,10.0,50.0,0.0,2
5107,345,372.0,14,0,0,7.0,9.0,9.0,7.0,7.0,30.0,15.0,15.0,20.0,5.0,2
5110,345,375.0,14,0,0,7.0,9.0,9.0,7.0,7.0,30.0,20.0,15.0,15.0,8.0,2
5113,345,378.0,14,0,0,7.0,9.0,9.0,7.0,7.0,25.0,15.0,20.0,20.0,10.0,2
5152,348,363.0,14,0,1,6.0,10.0,10.0,10.0,10.0,25.0,20.0,20.0,20.0,5.0,2
5163,348,374.0,14,0,0,6.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,10.0,5.0,2
5165,348,376.0,14,0,0,6.0,10.0,10.0,10.0,10.0,30.0,10.0,15.0,20.0,15.0,2
5166,348,377.0,14,0,0,6.0,10.0,10.0,10.0,10.0,25.0,20.0,10.0,20.0,15.0,2
5168,349,361.0,14,0,0,7.0,8.0,9.0,8.0,7.0,30.0,20.0,30.0,5.0,5.0,2
5169,349,362.0,14,0,1,7.0,8.0,9.0,8.0,7.0,20.51,14.53,24.79,17.09,5.98,2
5172,349,365.0,14,0,0,7.0,8.0,9.0,8.0,7.0,31.58,10.53,15.79,21.05,10.53,2
5173,349,366.0,14,0,1,7.0,8.0,9.0,8.0,7.0,14.0,18.0,17.0,16.0,15.0,2
5174,349,367.0,14,0,1,7.0,8.0,9.0,8.0,7.0,30.0,15.0,20.0,25.0,5.0,2
5176,349,369.0,14,0,0,7.0,8.0,9.0,8.0,7.0,17.0,18.0,28.0,27.0,5.0,2
5177,349,370.0,14,0,0,7.0,8.0,9.0,8.0,7.0,50.0,10.0,10.0,10.0,10.0,2
5178,349,371.0,14,0,1,7.0,8.0,9.0,8.0,7.0,40.0,0.0,10.0,50.0,0.0,2
5179,349,372.0,14,0,1,7.0,8.0,9.0,8.0,7.0,30.0,15.0,15.0,20.0,5.0,2
5182,349,375.0,14,0,1,7.0,8.0,9.0,8.0,7.0,30.0,20.0,15.0,15.0,8.0,2
5185,349,378.0,14,0,0,7.0,8.0,9.0,8.0,7.0,25.0,15.0,20.0,20.0,10.0,2
5186,350,361.0,14,0,0,7.0,10.0,8.0,6.0,8.0,30.0,20.0,30.0,5.0,5.0,2
5187,350,362.0,14,0,0,7.0,10.0,8.0,6.0,8.0,20.51,14.53,24.79,17.09,5.98,2
5190,350,365.0,14,0,0,7.0,10.0,8.0,6.0,8.0,31.58,10.53,15.79,21.05,10.53,2
5191,350,366.0,14,0,1,7.0,10.0,8.0,6.0,8.0,14.0,18.0,17.0,16.0,15.0,2
5192,350,367.0,14,0,0,7.0,10.0,8.0,6.0,8.0,30.0,15.0,20.0,25.0,5.0,2
5194,350,369.0,14,0,0,7.0,10.0,8.0,6.0,8.0,17.0,18.0,28.0,27.0,5.0,2
5195,350,370.0,14,0,0,7.0,10.0,8.0,6.0,8.0,50.0,10.0,10.0,10.0,10.0,2
5196,350,371.0,14,0,0,7.0,10.0,8.0,6.0,8.0,40.0,0.0,10.0,50.0,0.0,2
5197,350,372.0,14,0,0,7.0,10.0,8.0,6.0,8.0,30.0,15.0,15.0,20.0,5.0,2
5200,350,375.0,14,0,0,7.0,10.0,8.0,6.0,8.0,30.0,20.0,15.0,15.0,8.0,2
5203,350,378.0,14,0,0,7.0,10.0,8.0,6.0,8.0,25.0,15.0,20.0,20.0,10.0,2
5206,351,363.0,14,0,0,8.0,10.0,8.0,7.0,9.0,25.0,20.0,20.0,20.0,5.0,2
5217,351,374.0,14,0,0,8.0,10.0,8.0,7.0,9.0,50.0,10.0,10.0,10.0,5.0,2
5219,351,376.0,14,0,0,8.0,10.0,8.0,7.0,9.0,30.0,10.0,15.0,20.0,15.0,2
5220,351,377.0,14,0,0,8.0,10.0,8.0,7.0,9.0,25.0,20.0,10.0,20.0,15.0,2
5229,352,368.0,14,0,0,9.0,10.0,9.0,9.0,8.0,20.0,10.0,25.0,20.0,10.0,2
5242,353,363.0,14,0,0,6.0,6.0,6.0,6.0,6.0,25.0,20.0,20.0,20.0,5.0,2
5253,353,374.0,14,0,0,6.0,6.0,6.0,6.0,6.0,50.0,10.0,10.0,10.0,5.0,2
5255,353,376.0,14,0,0,6.0,6.0,6.0,6.0,6.0,30.0,10.0,15.0,20.0,15.0,2
5256,353,377.0,14,0,0,6.0,6.0,6.0,6.0,6.0,25.0,20.0,10.0,20.0,15.0,2
5258,354,361.0,14,0,0,7.0,7.0,8.0,10.0,8.0,30.0,20.0,30.0,5.0,5.0,2
5259,354,362.0,14,0,1,7.0,7.0,8.0,10.0,8.0,20.51,14.53,24.79,17.09,5.98,2
5262,354,365.0,14,0,1,7.0,7.0,8.0,10.0,8.0,31.58,10.53,15.79,21.05,10.53,2
5263,354,366.0,14,0,1,7.0,7.0,8.0,10.0,8.0,14.0,18.0,17.0,16.0,15.0,2
5264,354,367.0,14,0,0,7.0,7.0,8.0,10.0,8.0,30.0,15.0,20.0,25.0,5.0,2
5266,354,369.0,14,0,1,7.0,7.0,8.0,10.0,8.0,17.0,18.0,28.0,27.0,5.0,2
5267,354,370.0,14,0,0,7.0,7.0,8.0,10.0,8.0,50.0,10.0,10.0,10.0,10.0,2
5268,354,371.0,14,0,1,7.0,7.0,8.0,10.0,8.0,40.0,0.0,10.0,50.0,0.0,2
5269,354,372.0,14,0,1,7.0,7.0,8.0,10.0,8.0,30.0,15.0,15.0,20.0,5.0,2
5272,354,375.0,14,0,0,7.0,7.0,8.0,10.0,8.0,30.0,20.0,15.0,15.0,8.0,2
5275,354,378.0,14,0,0,7.0,7.0,8.0,10.0,8.0,25.0,15.0,20.0,20.0,10.0,2
5276,355,361.0,14,0,0,6.0,10.0,8.0,8.0,8.0,30.0,20.0,30.0,5.0,5.0,2
5277,355,362.0,14,0,0,6.0,10.0,8.0,8.0,8.0,20.51,14.53,24.79,17.09,5.98,2
5280,355,365.0,14,0,0,6.0,10.0,8.0,8.0,8.0,31.58,10.53,15.79,21.05,10.53,2
5281,355,366.0,14,0,1,6.0,10.0,8.0,8.0,8.0,14.0,18.0,17.0,16.0,15.0,2
5282,355,367.0,14,0,0,6.0,10.0,8.0,8.0,8.0,30.0,15.0,20.0,25.0,5.0,2
5284,355,369.0,14,0,0,6.0,10.0,8.0,8.0,8.0,17.0,18.0,28.0,27.0,5.0,2
5285,355,370.0,14,0,0,6.0,10.0,8.0,8.0,8.0,50.0,10.0,10.0,10.0,10.0,2
5286,355,371.0,14,0,0,6.0,10.0,8.0,8.0,8.0,40.0,0.0,10.0,50.0,0.0,2
5287,355,372.0,14,0,0,6.0,10.0,8.0,8.0,8.0,30.0,15.0,15.0,20.0,5.0,2
5290,355,375.0,14,0,0,6.0,10.0,8.0,8.0,8.0,30.0,20.0,15.0,15.0,8.0,2
5293,355,378.0,14,0,0,6.0,10.0,8.0,8.0,8.0,25.0,15.0,20.0,20.0,10.0,2
5294,356,361.0,14,0,0,7.0,10.0,9.0,8.0,6.0,30.0,20.0,30.0,5.0,5.0,2
5295,356,362.0,14,0,0,7.0,10.0,9.0,8.0,6.0,20.51,14.53,24.79,17.09,5.98,2
5298,356,365.0,14,0,0,7.0,10.0,9.0,8.0,6.0,31.58,10.53,15.79,21.05,10.53,2
5299,356,366.0,14,0,0,7.0,10.0,9.0,8.0,6.0,14.0,18.0,17.0,16.0,15.0,2
5300,356,367.0,14,0,1,7.0,10.0,9.0,8.0,6.0,30.0,15.0,20.0,25.0,5.0,2
5302,356,369.0,14,0,0,7.0,10.0,9.0,8.0,6.0,17.0,18.0,28.0,27.0,5.0,2
5303,356,370.0,14,0,0,7.0,10.0,9.0,8.0,6.0,50.0,10.0,10.0,10.0,10.0,2
5304,356,371.0,14,0,0,7.0,10.0,9.0,8.0,6.0,40.0,0.0,10.0,50.0,0.0,2
5305,356,372.0,14,0,0,7.0,10.0,9.0,8.0,6.0,30.0,15.0,15.0,20.0,5.0,2
5308,356,375.0,14,0,0,7.0,10.0,9.0,8.0,6.0,30.0,20.0,15.0,15.0,8.0,2
5311,356,378.0,14,0,0,7.0,10.0,9.0,8.0,6.0,25.0,15.0,20.0,20.0,10.0,2
5314,357,363.0,14,0,0,6.0,10.0,7.0,7.0,6.0,25.0,20.0,20.0,20.0,5.0,2
5325,357,374.0,14,0,1,6.0,10.0,7.0,7.0,6.0,50.0,10.0,10.0,10.0,5.0,2
5327,357,376.0,14,0,1,6.0,10.0,7.0,7.0,6.0,30.0,10.0,15.0,20.0,15.0,2
5328,357,377.0,14,0,0,6.0,10.0,7.0,7.0,6.0,25.0,20.0,10.0,20.0,15.0,2
5332,358,363.0,14,0,0,8.0,7.0,8.0,8.0,7.0,25.0,20.0,20.0,20.0,5.0,2
5343,358,374.0,14,0,0,8.0,7.0,8.0,8.0,7.0,50.0,10.0,10.0,10.0,5.0,2
5345,358,376.0,14,0,1,8.0,7.0,8.0,8.0,7.0,30.0,10.0,15.0,20.0,15.0,2
5346,358,377.0,14,0,0,8.0,7.0,8.0,8.0,7.0,25.0,20.0,10.0,20.0,15.0,2
5348,359,361.0,14,0,0,7.0,10.0,9.0,2.0,8.0,30.0,20.0,30.0,5.0,5.0,2
5349,359,362.0,14,0,1,7.0,10.0,9.0,2.0,8.0,20.51,14.53,24.79,17.09,5.98,2
5352,359,365.0,14,0,0,7.0,10.0,9.0,2.0,8.0,31.58,10.53,15.79,21.05,10.53,2
5353,359,366.0,14,0,1,7.0,10.0,9.0,2.0,8.0,14.0,18.0,17.0,16.0,15.0,2
5354,359,367.0,14,0,0,7.0,10.0,9.0,2.0,8.0,30.0,15.0,20.0,25.0,5.0,2
5356,359,369.0,14,0,1,7.0,10.0,9.0,2.0,8.0,17.0,18.0,28.0,27.0,5.0,2
5357,359,370.0,14,0,0,7.0,10.0,9.0,2.0,8.0,50.0,10.0,10.0,10.0,10.0,2
5358,359,371.0,14,0,0,7.0,10.0,9.0,2.0,8.0,40.0,0.0,10.0,50.0,0.0,2
5359,359,372.0,14,0,0,7.0,10.0,9.0,2.0,8.0,30.0,15.0,15.0,20.0,5.0,2
5362,359,375.0,14,0,0,7.0,10.0,9.0,2.0,8.0,30.0,20.0,15.0,15.0,8.0,2
5365,359,378.0,14,0,0,7.0,10.0,9.0,2.0,8.0,25.0,15.0,20.0,20.0,10.0,2
5373,360,368.0,14,0,0,8.0,10.0,8.0,8.0,8.0,20.0,10.0,25.0,20.0,10.0,2
5386,361,343.0,14,1,1,7.0,7.0,7.0,5.0,9.0,5.0,25.0,20.0,10.0,15.0,2
5388,361,345.0,14,1,0,7.0,7.0,7.0,5.0,9.0,10.0,20.0,27.0,23.0,15.0,2
5392,361,349.0,14,1,0,7.0,7.0,7.0,5.0,9.0,25.0,20.0,10.0,20.0,20.0,2
5393,361,350.0,14,1,0,7.0,7.0,7.0,5.0,9.0,12.0,25.0,25.0,8.0,15.0,2
5397,361,354.0,14,1,0,7.0,7.0,7.0,5.0,9.0,20.0,10.0,20.0,20.0,20.0,2
5398,361,355.0,14,1,0,7.0,7.0,7.0,5.0,9.0,50.0,20.0,10.0,5.0,10.0,2
5399,361,356.0,14,1,0,7.0,7.0,7.0,5.0,9.0,15.0,25.0,20.0,20.0,0.0,2
5402,361,359.0,14,1,0,7.0,7.0,7.0,5.0,9.0,9.0,17.0,23.0,15.0,14.0,2
5406,362,343.0,14,1,1,7.0,7.0,8.0,9.0,8.0,5.0,25.0,20.0,10.0,15.0,2
5408,362,345.0,14,1,0,7.0,7.0,8.0,9.0,8.0,10.0,20.0,27.0,23.0,15.0,2
5412,362,349.0,14,1,1,7.0,7.0,8.0,9.0,8.0,25.0,20.0,10.0,20.0,20.0,2
5413,362,350.0,14,1,0,7.0,7.0,8.0,9.0,8.0,12.0,25.0,25.0,8.0,15.0,2
5417,362,354.0,14,1,1,7.0,7.0,8.0,9.0,8.0,20.0,10.0,20.0,20.0,20.0,2
5418,362,355.0,14,1,0,7.0,7.0,8.0,9.0,8.0,50.0,20.0,10.0,5.0,10.0,2
5419,362,356.0,14,1,0,7.0,7.0,8.0,9.0,8.0,15.0,25.0,20.0,20.0,0.0,2
5422,362,359.0,14,1,1,7.0,7.0,8.0,9.0,8.0,9.0,17.0,23.0,15.0,14.0,2
5424,363,341.0,14,1,0,5.0,7.0,8.0,8.0,3.0,20.0,20.0,20.0,20.0,20.0,2
5431,363,348.0,14,1,1,5.0,7.0,8.0,8.0,3.0,15.0,25.0,15.0,15.0,15.0,2
5434,363,351.0,14,1,0,5.0,7.0,8.0,8.0,3.0,15.0,15.0,30.0,15.0,15.0,2
5436,363,353.0,14,1,0,5.0,7.0,8.0,8.0,3.0,15.0,10.0,25.0,25.0,10.0,2
5440,363,357.0,14,1,0,5.0,7.0,8.0,8.0,3.0,15.0,20.0,20.0,20.0,20.0,2
5441,363,358.0,14,1,0,5.0,7.0,8.0,8.0,3.0,20.0,10.0,25.0,25.0,10.0,2
5445,364,342.0,14,1,0,8.0,8.0,9.0,8.0,9.0,40.0,15.0,25.0,5.0,15.0,2
5447,364,344.0,14,1,1,8.0,8.0,9.0,8.0,9.0,15.0,15.0,15.0,20.0,20.0,2
5466,365,343.0,14,1,0,8.0,2.0,9.0,9.0,9.0,5.0,25.0,20.0,10.0,15.0,2
5468,365,345.0,14,1,0,8.0,2.0,9.0,9.0,9.0,10.0,20.0,27.0,23.0,15.0,2
5472,365,349.0,14,1,0,8.0,2.0,9.0,9.0,9.0,25.0,20.0,10.0,20.0,20.0,2
5473,365,350.0,14,1,0,8.0,2.0,9.0,9.0,9.0,12.0,25.0,25.0,8.0,15.0,2
5477,365,354.0,14,1,1,8.0,2.0,9.0,9.0,9.0,20.0,10.0,20.0,20.0,20.0,2
5478,365,355.0,14,1,0,8.0,2.0,9.0,9.0,9.0,50.0,20.0,10.0,5.0,10.0,2
5479,365,356.0,14,1,0,8.0,2.0,9.0,9.0,9.0,15.0,25.0,20.0,20.0,0.0,2
5482,365,359.0,14,1,0,8.0,2.0,9.0,9.0,9.0,9.0,17.0,23.0,15.0,14.0,2
5486,366,343.0,14,1,0,6.0,8.0,8.0,9.0,10.0,5.0,25.0,20.0,10.0,15.0,2
5488,366,345.0,14,1,1,6.0,8.0,8.0,9.0,10.0,10.0,20.0,27.0,23.0,15.0,2
5492,366,349.0,14,1,1,6.0,8.0,8.0,9.0,10.0,25.0,20.0,10.0,20.0,20.0,2
5493,366,350.0,14,1,1,6.0,8.0,8.0,9.0,10.0,12.0,25.0,25.0,8.0,15.0,2
5497,366,354.0,14,1,1,6.0,8.0,8.0,9.0,10.0,20.0,10.0,20.0,20.0,20.0,2
5498,366,355.0,14,1,1,6.0,8.0,8.0,9.0,10.0,50.0,20.0,10.0,5.0,10.0,2
5499,366,356.0,14,1,0,6.0,8.0,8.0,9.0,10.0,15.0,25.0,20.0,20.0,0.0,2
5502,366,359.0,14,1,1,6.0,8.0,8.0,9.0,10.0,9.0,17.0,23.0,15.0,14.0,2
5506,367,343.0,14,1,0,7.0,7.0,7.0,8.0,5.0,5.0,25.0,20.0,10.0,15.0,2
5508,367,345.0,14,1,0,7.0,7.0,7.0,8.0,5.0,10.0,20.0,27.0,23.0,15.0,2
5512,367,349.0,14,1,1,7.0,7.0,7.0,8.0,5.0,25.0,20.0,10.0,20.0,20.0,2
5513,367,350.0,14,1,0,7.0,7.0,7.0,8.0,5.0,12.0,25.0,25.0,8.0,15.0,2
5517,367,354.0,14,1,0,7.0,7.0,7.0,8.0,5.0,20.0,10.0,20.0,20.0,20.0,2
5518,367,355.0,14,1,0,7.0,7.0,7.0,8.0,5.0,50.0,20.0,10.0,5.0,10.0,2
5519,367,356.0,14,1,1,7.0,7.0,7.0,8.0,5.0,15.0,25.0,20.0,20.0,0.0,2
5522,367,359.0,14,1,0,7.0,7.0,7.0,8.0,5.0,9.0,17.0,23.0,15.0,14.0,2
5535,368,352.0,14,1,0,6.0,8.0,8.0,8.0,7.0,20.0,20.0,20.0,10.0,10.0,2
5543,368,360.0,14,1,0,6.0,8.0,8.0,8.0,7.0,20.0,30.0,10.0,10.0,10.0,2
5546,369,343.0,14,1,0,6.0,9.0,10.0,9.0,7.0,5.0,25.0,20.0,10.0,15.0,2
5548,369,345.0,14,1,1,6.0,9.0,10.0,9.0,7.0,10.0,20.0,27.0,23.0,15.0,2
5552,369,349.0,14,1,0,6.0,9.0,10.0,9.0,7.0,25.0,20.0,10.0,20.0,20.0,2
5553,369,350.0,14,1,0,6.0,9.0,10.0,9.0,7.0,12.0,25.0,25.0,8.0,15.0,2
5557,369,354.0,14,1,1,6.0,9.0,10.0,9.0,7.0,20.0,10.0,20.0,20.0,20.0,2
5558,369,355.0,14,1,0,6.0,9.0,10.0,9.0,7.0,50.0,20.0,10.0,5.0,10.0,2
5559,369,356.0,14,1,0,6.0,9.0,10.0,9.0,7.0,15.0,25.0,20.0,20.0,0.0,2
5562,369,359.0,14,1,1,6.0,9.0,10.0,9.0,7.0,9.0,17.0,23.0,15.0,14.0,2
5566,370,343.0,14,1,0,8.0,6.0,9.0,9.0,9.0,5.0,25.0,20.0,10.0,15.0,2
5568,370,345.0,14,1,0,8.0,6.0,9.0,9.0,9.0,10.0,20.0,27.0,23.0,15.0,2
5572,370,349.0,14,1,0,8.0,6.0,9.0,9.0,9.0,25.0,20.0,10.0,20.0,20.0,2
5573,370,350.0,14,1,0,8.0,6.0,9.0,9.0,9.0,12.0,25.0,25.0,8.0,15.0,2
5577,370,354.0,14,1,0,8.0,6.0,9.0,9.0,9.0,20.0,10.0,20.0,20.0,20.0,2
5578,370,355.0,14,1,0,8.0,6.0,9.0,9.0,9.0,50.0,20.0,10.0,5.0,10.0,2
5579,370,356.0,14,1,0,8.0,6.0,9.0,9.0,9.0,15.0,25.0,20.0,20.0,0.0,2
5582,370,359.0,14,1,0,8.0,6.0,9.0,9.0,9.0,9.0,17.0,23.0,15.0,14.0,2
5586,371,343.0,14,1,0,10.0,8.0,10.0,10.0,10.0,5.0,25.0,20.0,10.0,15.0,2
5588,371,345.0,14,1,0,10.0,8.0,10.0,10.0,10.0,10.0,20.0,27.0,23.0,15.0,2
5592,371,349.0,14,1,1,10.0,8.0,10.0,10.0,10.0,25.0,20.0,10.0,20.0,20.0,2
5593,371,350.0,14,1,0,10.0,8.0,10.0,10.0,10.0,12.0,25.0,25.0,8.0,15.0,2
5597,371,354.0,14,1,1,10.0,8.0,10.0,10.0,10.0,20.0,10.0,20.0,20.0,20.0,2
5598,371,355.0,14,1,0,10.0,8.0,10.0,10.0,10.0,50.0,20.0,10.0,5.0,10.0,2
5599,371,356.0,14,1,0,10.0,8.0,10.0,10.0,10.0,15.0,25.0,20.0,20.0,0.0,2
5602,371,359.0,14,1,0,10.0,8.0,10.0,10.0,10.0,9.0,17.0,23.0,15.0,14.0,2
5606,372,343.0,14,1,0,7.0,8.0,9.0,8.0,8.0,5.0,25.0,20.0,10.0,15.0,2
5608,372,345.0,14,1,0,7.0,8.0,9.0,8.0,8.0,10.0,20.0,27.0,23.0,15.0,2
5612,372,349.0,14,1,1,7.0,8.0,9.0,8.0,8.0,25.0,20.0,10.0,20.0,20.0,2
5613,372,350.0,14,1,0,7.0,8.0,9.0,8.0,8.0,12.0,25.0,25.0,8.0,15.0,2
5617,372,354.0,14,1,1,7.0,8.0,9.0,8.0,8.0,20.0,10.0,20.0,20.0,20.0,2
5618,372,355.0,14,1,0,7.0,8.0,9.0,8.0,8.0,50.0,20.0,10.0,5.0,10.0,2
5619,372,356.0,14,1,0,7.0,8.0,9.0,8.0,8.0,15.0,25.0,20.0,20.0,0.0,2
5622,372,359.0,14,1,0,7.0,8.0,9.0,8.0,8.0,9.0,17.0,23.0,15.0,14.0,2
5625,373,342.0,14,1,0,9.0,8.0,9.0,9.0,9.0,40.0,15.0,25.0,5.0,15.0,2
5627,373,344.0,14,1,0,9.0,8.0,9.0,9.0,9.0,15.0,15.0,15.0,20.0,20.0,2
5644,374,341.0,14,1,0,6.0,7.0,7.0,6.0,7.0,20.0,20.0,20.0,20.0,20.0,2
5651,374,348.0,14,1,0,6.0,7.0,7.0,6.0,7.0,15.0,25.0,15.0,15.0,15.0,2
5654,374,351.0,14,1,0,6.0,7.0,7.0,6.0,7.0,15.0,15.0,30.0,15.0,15.0,2
5656,374,353.0,14,1,0,6.0,7.0,7.0,6.0,7.0,15.0,10.0,25.0,25.0,10.0,2
5660,374,357.0,14,1,1,6.0,7.0,7.0,6.0,7.0,15.0,20.0,20.0,20.0,20.0,2
5661,374,358.0,14,1,0,6.0,7.0,7.0,6.0,7.0,20.0,10.0,25.0,25.0,10.0,2
5666,375,343.0,14,1,0,8.0,9.0,8.0,9.0,9.0,5.0,25.0,20.0,10.0,15.0,2
5668,375,345.0,14,1,0,8.0,9.0,8.0,9.0,9.0,10.0,20.0,27.0,23.0,15.0,2
5672,375,349.0,14,1,1,8.0,9.0,8.0,9.0,9.0,25.0,20.0,10.0,20.0,20.0,2
5673,375,350.0,14,1,0,8.0,9.0,8.0,9.0,9.0,12.0,25.0,25.0,8.0,15.0,2
5677,375,354.0,14,1,0,8.0,9.0,8.0,9.0,9.0,20.0,10.0,20.0,20.0,20.0,2
5678,375,355.0,14,1,0,8.0,9.0,8.0,9.0,9.0,50.0,20.0,10.0,5.0,10.0,2
5679,375,356.0,14,1,0,8.0,9.0,8.0,9.0,9.0,15.0,25.0,20.0,20.0,0.0,2
5682,375,359.0,14,1,0,8.0,9.0,8.0,9.0,9.0,9.0,17.0,23.0,15.0,14.0,2
5684,376,341.0,14,1,0,6.0,10.0,9.0,8.0,10.0,20.0,20.0,20.0,20.0,20.0,2
5691,376,348.0,14,1,0,6.0,10.0,9.0,8.0,10.0,15.0,25.0,15.0,15.0,15.0,2
5694,376,351.0,14,1,0,6.0,10.0,9.0,8.0,10.0,15.0,15.0,30.0,15.0,15.0,2
5696,376,353.0,14,1,0,6.0,10.0,9.0,8.0,10.0,15.0,10.0,25.0,25.0,10.0,2
5700,376,357.0,14,1,1,6.0,10.0,9.0,8.0,10.0,15.0,20.0,20.0,20.0,20.0,2
5701,376,358.0,14,1,1,6.0,10.0,9.0,8.0,10.0,20.0,10.0,25.0,25.0,10.0,2
5704,377,341.0,14,1,0,7.0,8.0,7.0,8.0,7.0,20.0,20.0,20.0,20.0,20.0,2
5711,377,348.0,14,1,0,7.0,8.0,7.0,8.0,7.0,15.0,25.0,15.0,15.0,15.0,2
5714,377,351.0,14,1,0,7.0,8.0,7.0,8.0,7.0,15.0,15.0,30.0,15.0,15.0,2
5716,377,353.0,14,1,0,7.0,8.0,7.0,8.0,7.0,15.0,10.0,25.0,25.0,10.0,2
5720,377,357.0,14,1,0,7.0,8.0,7.0,8.0,7.0,15.0,20.0,20.0,20.0,20.0,2
5721,377,358.0,14,1,0,7.0,8.0,7.0,8.0,7.0,20.0,10.0,25.0,25.0,10.0,2
5726,378,343.0,14,1,0,6.0,7.0,9.0,7.0,7.0,5.0,25.0,20.0,10.0,15.0,2
5728,378,345.0,14,1,0,6.0,7.0,9.0,7.0,7.0,10.0,20.0,27.0,23.0,15.0,2
