,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,group
7998,535,525.0,21,1,0,6.0,7.0,7.0,6.0,5.0,10.0,15.0,30.0,20.0,15.0,3
8007,536,512.0,21,1,0,7.0,8.0,8.0,8.0,8.0,20.0,20.0,20.0,20.0,5.0,3
8008,536,513.0,21,1,0,7.0,8.0,8.0,8.0,8.0,20.0,20.0,20.0,20.0,5.0,3
8009,536,514.0,21,1,0,7.0,8.0,8.0,8.0,8.0,20.0,20.0,20.0,15.0,5.0,3
8010,536,515.0,21,1,0,7.0,8.0,8.0,8.0,8.0,20.0,20.0,20.0,15.0,10.0,3
8013,536,518.0,21,1,0,7.0,8.0,8.0,8.0,8.0,20.0,25.0,25.0,30.0,5.0,3
8014,536,519.0,21,1,0,7.0,8.0,8.0,8.0,8.0,40.0,5.0,30.0,15.0,5.0,3
8016,536,521.0,21,1,0,7.0,8.0,8.0,8.0,8.0,10.0,30.0,20.0,15.0,15.0,3
8017,536,522.0,21,1,0,7.0,8.0,8.0,8.0,8.0,10.0,20.0,15.0,20.0,15.0,3
8020,536,525.0,21,1,0,7.0,8.0,8.0,8.0,8.0,10.0,15.0,30.0,20.0,15.0,3
8026,537,509.0,21,1,1,7.0,9.0,9.0,9.0,7.0,10.0,20.0,30.0,10.0,10.0,3
8028,537,511.0,21,1,0,7.0,9.0,9.0,9.0,7.0,20.0,10.0,10.0,30.0,15.0,3
8033,537,516.0,21,1,0,7.0,9.0,9.0,9.0,7.0,58.0,5.0,8.0,10.0,7.0,3
8040,537,523.0,21,1,0,7.0,9.0,9.0,9.0,7.0,10.0,25.0,20.0,20.0,5.0,3
8041,537,524.0,21,1,0,7.0,9.0,9.0,9.0,7.0,15.0,20.0,25.0,20.0,10.0,3
8046,537,529.0,21,1,0,7.0,9.0,9.0,9.0,7.0,10.0,25.0,25.0,10.0,10.0,3
8047,537,530.0,21,1,0,7.0,9.0,9.0,9.0,7.0,20.0,20.0,10.0,15.0,5.0,3
8051,538,512.0,21,1,0,7.0,8.0,8.0,9.0,8.0,20.0,20.0,20.0,20.0,5.0,3
8052,538,513.0,21,1,0,7.0,8.0,8.0,9.0,8.0,20.0,20.0,20.0,20.0,5.0,3
8053,538,514.0,21,1,0,7.0,8.0,8.0,9.0,8.0,20.0,20.0,20.0,15.0,5.0,3
8054,538,515.0,21,1,0,7.0,8.0,8.0,9.0,8.0,20.0,20.0,20.0,15.0,10.0,3
8057,538,518.0,21,1,0,7.0,8.0,8.0,9.0,8.0,20.0,25.0,25.0,30.0,5.0,3
8058,538,519.0,21,1,0,7.0,8.0,8.0,9.0,8.0,40.0,5.0,30.0,15.0,5.0,3
8060,538,521.0,21,1,1,7.0,8.0,8.0,9.0,8.0,10.0,30.0,20.0,15.0,15.0,3
8061,538,522.0,21,1,0,7.0,8.0,8.0,9.0,8.0,10.0,20.0,15.0,20.0,15.0,3
8064,538,525.0,21,1,0,7.0,8.0,8.0,9.0,8.0,10.0,15.0,30.0,20.0,15.0,3
8073,539,512.0,21,1,0,8.0,8.0,10.0,9.0,10.0,20.0,20.0,20.0,20.0,5.0,3
8074,539,513.0,21,1,0,8.0,8.0,10.0,9.0,10.0,20.0,20.0,20.0,20.0,5.0,3
8075,539,514.0,21,1,0,8.0,8.0,10.0,9.0,10.0,20.0,20.0,20.0,15.0,5.0,3
8076,539,515.0,21,1,0,8.0,8.0,10.0,9.0,10.0,20.0,20.0,20.0,15.0,10.0,3
8079,539,518.0,21,1,0,8.0,8.0,10.0,9.0,10.0,20.0,25.0,25.0,30.0,5.0,3
8080,539,519.0,21,1,0,8.0,8.0,10.0,9.0,10.0,40.0,5.0,30.0,15.0,5.0,3
8082,539,521.0,21,1,0,8.0,8.0,10.0,9.0,10.0,10.0,30.0,20.0,15.0,15.0,3
8083,539,522.0,21,1,1,8.0,8.0,10.0,9.0,10.0,10.0,20.0,15.0,20.0,15.0,3
8086,539,525.0,21,1,0,8.0,8.0,10.0,9.0,10.0,10.0,15.0,30.0,20.0,15.0,3
8095,540,512.0,21,1,0,5.0,7.0,5.0,6.0,7.0,20.0,20.0,20.0,20.0,5.0,3
8096,540,513.0,21,1,0,5.0,7.0,5.0,6.0,7.0,20.0,20.0,20.0,20.0,5.0,3
8097,540,514.0,21,1,0,5.0,7.0,5.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,3
8098,540,515.0,21,1,0,5.0,7.0,5.0,6.0,7.0,20.0,20.0,20.0,15.0,10.0,3
8101,540,518.0,21,1,0,5.0,7.0,5.0,6.0,7.0,20.0,25.0,25.0,30.0,5.0,3
8102,540,519.0,21,1,0,5.0,7.0,5.0,6.0,7.0,40.0,5.0,30.0,15.0,5.0,3
8104,540,521.0,21,1,0,5.0,7.0,5.0,6.0,7.0,10.0,30.0,20.0,15.0,15.0,3
8105,540,522.0,21,1,0,5.0,7.0,5.0,6.0,7.0,10.0,20.0,15.0,20.0,15.0,3
8108,540,525.0,21,1,0,5.0,7.0,5.0,6.0,7.0,10.0,15.0,30.0,20.0,15.0,3
8114,541,509.0,21,1,0,8.0,9.0,9.0,9.0,8.0,10.0,20.0,30.0,10.0,10.0,3
8116,541,511.0,21,1,0,8.0,9.0,9.0,9.0,8.0,20.0,10.0,10.0,30.0,15.0,3
8121,541,516.0,21,1,1,8.0,9.0,9.0,9.0,8.0,58.0,5.0,8.0,10.0,7.0,3
8128,541,523.0,21,1,0,8.0,9.0,9.0,9.0,8.0,10.0,25.0,20.0,20.0,5.0,3
8129,541,524.0,21,1,0,8.0,9.0,9.0,9.0,8.0,15.0,20.0,25.0,20.0,10.0,3
8134,541,529.0,21,1,0,8.0,9.0,9.0,9.0,8.0,10.0,25.0,25.0,10.0,10.0,3
8135,541,530.0,21,1,0,8.0,9.0,9.0,9.0,8.0,20.0,20.0,10.0,15.0,5.0,3
8136,542,509.0,21,1,0,8.0,9.0,8.0,8.0,9.0,10.0,20.0,30.0,10.0,10.0,3
8138,542,511.0,21,1,1,8.0,9.0,8.0,8.0,9.0,20.0,10.0,10.0,30.0,15.0,3
8143,542,516.0,21,1,0,8.0,9.0,8.0,8.0,9.0,58.0,5.0,8.0,10.0,7.0,3
8150,542,523.0,21,1,0,8.0,9.0,8.0,8.0,9.0,10.0,25.0,20.0,20.0,5.0,3
8151,542,524.0,21,1,1,8.0,9.0,8.0,8.0,9.0,15.0,20.0,25.0,20.0,10.0,3
8156,542,529.0,21,1,0,8.0,9.0,8.0,8.0,9.0,10.0,25.0,25.0,10.0,10.0,3
8157,542,530.0,21,1,0,8.0,9.0,8.0,8.0,9.0,20.0,20.0,10.0,15.0,5.0,3
8158,543,509.0,21,1,0,7.0,9.0,8.0,9.0,9.0,10.0,20.0,30.0,10.0,10.0,3
8160,543,511.0,21,1,0,7.0,9.0,8.0,9.0,9.0,20.0,10.0,10.0,30.0,15.0,3
8165,543,516.0,21,1,0,7.0,9.0,8.0,9.0,9.0,58.0,5.0,8.0,10.0,7.0,3
8172,543,523.0,21,1,0,7.0,9.0,8.0,9.0,9.0,10.0,25.0,20.0,20.0,5.0,3
8173,543,524.0,21,1,0,7.0,9.0,8.0,9.0,9.0,15.0,20.0,25.0,20.0,10.0,3
8178,543,529.0,21,1,0,7.0,9.0,8.0,9.0,9.0,10.0,25.0,25.0,10.0,10.0,3
8179,543,530.0,21,1,0,7.0,9.0,8.0,9.0,9.0,20.0,20.0,10.0,15.0,5.0,3
8180,544,509.0,21,1,0,7.0,10.0,9.0,10.0,8.0,10.0,20.0,30.0,10.0,10.0,3
8182,544,511.0,21,1,0,7.0,10.0,9.0,10.0,8.0,20.0,10.0,10.0,30.0,15.0,3
8187,544,516.0,21,1,0,7.0,10.0,9.0,10.0,8.0,58.0,5.0,8.0,10.0,7.0,3
8194,544,523.0,21,1,1,7.0,10.0,9.0,10.0,8.0,10.0,25.0,20.0,20.0,5.0,3
8195,544,524.0,21,1,0,7.0,10.0,9.0,10.0,8.0,15.0,20.0,25.0,20.0,10.0,3
8200,544,529.0,21,1,0,7.0,10.0,9.0,10.0,8.0,10.0,25.0,25.0,10.0,10.0,3
8201,544,530.0,21,1,1,7.0,10.0,9.0,10.0,8.0,20.0,20.0,10.0,15.0,5.0,3
8205,545,512.0,21,1,0,8.0,8.0,9.0,8.0,6.0,20.0,20.0,20.0,20.0,5.0,3
8206,545,513.0,21,1,0,8.0,8.0,9.0,8.0,6.0,20.0,20.0,20.0,20.0,5.0,3
8207,545,514.0,21,1,0,8.0,8.0,9.0,8.0,6.0,20.0,20.0,20.0,15.0,5.0,3
8208,545,515.0,21,1,0,8.0,8.0,9.0,8.0,6.0,20.0,20.0,20.0,15.0,10.0,3
8211,545,518.0,21,1,0,8.0,8.0,9.0,8.0,6.0,20.0,25.0,25.0,30.0,5.0,3
8212,545,519.0,21,1,0,8.0,8.0,9.0,8.0,6.0,40.0,5.0,30.0,15.0,5.0,3
8214,545,521.0,21,1,1,8.0,8.0,9.0,8.0,6.0,10.0,30.0,20.0,15.0,15.0,3
8215,545,522.0,21,1,1,8.0,8.0,9.0,8.0,6.0,10.0,20.0,15.0,20.0,15.0,3
8218,545,525.0,21,1,0,8.0,8.0,9.0,8.0,6.0,10.0,15.0,30.0,20.0,15.0,3
8227,546,512.0,21,1,0,9.0,8.0,8.0,10.0,7.0,20.0,20.0,20.0,20.0,5.0,3
8228,546,513.0,21,1,1,9.0,8.0,8.0,10.0,7.0,20.0,20.0,20.0,20.0,5.0,3
8229,546,514.0,21,1,0,9.0,8.0,8.0,10.0,7.0,20.0,20.0,20.0,15.0,5.0,3
8230,546,515.0,21,1,0,9.0,8.0,8.0,10.0,7.0,20.0,20.0,20.0,15.0,10.0,3
8233,546,518.0,21,1,1,9.0,8.0,8.0,10.0,7.0,20.0,25.0,25.0,30.0,5.0,3
8234,546,519.0,21,1,0,9.0,8.0,8.0,10.0,7.0,40.0,5.0,30.0,15.0,5.0,3
8236,546,521.0,21,1,0,9.0,8.0,8.0,10.0,7.0,10.0,30.0,20.0,15.0,15.0,3
8237,546,522.0,21,1,1,9.0,8.0,8.0,10.0,7.0,10.0,20.0,15.0,20.0,15.0,3
8240,546,525.0,21,1,0,9.0,8.0,8.0,10.0,7.0,10.0,15.0,30.0,20.0,15.0,3
8249,547,512.0,21,1,1,7.0,9.0,8.0,8.0,8.0,20.0,20.0,20.0,20.0,5.0,3
8250,547,513.0,21,1,0,7.0,9.0,8.0,8.0,8.0,20.0,20.0,20.0,20.0,5.0,3
8251,547,514.0,21,1,0,7.0,9.0,8.0,8.0,8.0,20.0,20.0,20.0,15.0,5.0,3
8252,547,515.0,21,1,0,7.0,9.0,8.0,8.0,8.0,20.0,20.0,20.0,15.0,10.0,3
8255,547,518.0,21,1,1,7.0,9.0,8.0,8.0,8.0,20.0,25.0,25.0,30.0,5.0,3
8256,547,519.0,21,1,0,7.0,9.0,8.0,8.0,8.0,40.0,5.0,30.0,15.0,5.0,3
8258,547,521.0,21,1,0,7.0,9.0,8.0,8.0,8.0,10.0,30.0,20.0,15.0,15.0,3
8259,547,522.0,21,1,0,7.0,9.0,8.0,8.0,8.0,10.0,20.0,15.0,20.0,15.0,3
8262,547,525.0,21,1,0,7.0,9.0,8.0,8.0,8.0,10.0,15.0,30.0,20.0,15.0,3
8271,548,512.0,21,1,0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,5.0,3
8272,548,513.0,21,1,0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,5.0,3
8273,548,514.0,21,1,0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,15.0,5.0,3
8274,548,515.0,21,1,0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,15.0,10.0,3
8277,548,518.0,21,1,1,10.0,10.0,10.0,10.0,10.0,20.0,25.0,25.0,30.0,5.0,3
8278,548,519.0,21,1,0,10.0,10.0,10.0,10.0,10.0,40.0,5.0,30.0,15.0,5.0,3
8280,548,521.0,21,1,1,10.0,10.0,10.0,10.0,10.0,10.0,30.0,20.0,15.0,15.0,3
8281,548,522.0,21,1,0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,15.0,20.0,15.0,3
8284,548,525.0,21,1,0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,30.0,20.0,15.0,3
8293,549,512.0,21,1,0,7.0,10.0,9.0,8.0,9.0,20.0,20.0,20.0,20.0,5.0,3
8294,549,513.0,21,1,0,7.0,10.0,9.0,8.0,9.0,20.0,20.0,20.0,20.0,5.0,3
8295,549,514.0,21,1,0,7.0,10.0,9.0,8.0,9.0,20.0,20.0,20.0,15.0,5.0,3
8296,549,515.0,21,1,0,7.0,10.0,9.0,8.0,9.0,20.0,20.0,20.0,15.0,10.0,3
8299,549,518.0,21,1,1,7.0,10.0,9.0,8.0,9.0,20.0,25.0,25.0,30.0,5.0,3
8300,549,519.0,21,1,0,7.0,10.0,9.0,8.0,9.0,40.0,5.0,30.0,15.0,5.0,3
8302,549,521.0,21,1,0,7.0,10.0,9.0,8.0,9.0,10.0,30.0,20.0,15.0,15.0,3
8303,549,522.0,21,1,1,7.0,10.0,9.0,8.0,9.0,10.0,20.0,15.0,20.0,15.0,3
8306,549,525.0,21,1,0,7.0,10.0,9.0,8.0,9.0,10.0,15.0,30.0,20.0,15.0,3
8315,550,512.0,21,1,0,7.0,7.0,7.0,7.0,7.0,20.0,20.0,20.0,20.0,5.0,3
8316,550,513.0,21,1,1,7.0,7.0,7.0,7.0,7.0,20.0,20.0,20.0,20.0,5.0,3
8317,550,514.0,21,1,0,7.0,7.0,7.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,3
8318,550,515.0,21,1,0,7.0,7.0,7.0,7.0,7.0,20.0,20.0,20.0,15.0,10.0,3
8321,550,518.0,21,1,1,7.0,7.0,7.0,7.0,7.0,20.0,25.0,25.0,30.0,5.0,3
8322,550,519.0,21,1,0,7.0,7.0,7.0,7.0,7.0,40.0,5.0,30.0,15.0,5.0,3
8324,550,521.0,21,1,1,7.0,7.0,7.0,7.0,7.0,10.0,30.0,20.0,15.0,15.0,3
8325,550,522.0,21,1,0,7.0,7.0,7.0,7.0,7.0,10.0,20.0,15.0,20.0,15.0,3
8328,550,525.0,21,1,0,7.0,7.0,7.0,7.0,7.0,10.0,15.0,30.0,20.0,15.0,3
8359,552,512.0,21,1,0,8.0,7.0,7.0,6.0,7.0,20.0,20.0,20.0,20.0,5.0,3
8360,552,513.0,21,1,1,8.0,7.0,7.0,6.0,7.0,20.0,20.0,20.0,20.0,5.0,3
8361,552,514.0,21,1,0,8.0,7.0,7.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,3
8362,552,515.0,21,1,1,8.0,7.0,7.0,6.0,7.0,20.0,20.0,20.0,15.0,10.0,3
8365,552,518.0,21,1,0,8.0,7.0,7.0,6.0,7.0,20.0,25.0,25.0,30.0,5.0,3
8366,552,519.0,21,1,0,8.0,7.0,7.0,6.0,7.0,40.0,5.0,30.0,15.0,5.0,3
8368,552,521.0,21,1,0,8.0,7.0,7.0,6.0,7.0,10.0,30.0,20.0,15.0,15.0,3
8369,552,522.0,21,1,0,8.0,7.0,7.0,6.0,7.0,10.0,20.0,15.0,20.0,15.0,3
8372,552,525.0,21,1,0,8.0,7.0,7.0,6.0,7.0,10.0,15.0,30.0,20.0,15.0,3
