,id,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,group
4338,16.0,288,264.0,11,1,0,5.0,8.0,8.0,7.0,7.0,15.0,15.0,25.0,20.0,5.0,20.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,2
4339,16.0,288,265.0,11,1,0,5.0,8.0,8.0,7.0,7.0,15.0,5.0,45.0,10.0,15.0,10.0,3.0,6.0,5.0,3.0,5.0,3.0,3.0,2
4340,16.0,288,266.0,11,1,1,5.0,8.0,8.0,7.0,7.0,25.0,20.0,20.0,25.0,0.0,10.0,7.0,6.0,7.0,6.0,5.0,5.0,6.0,2
4343,16.0,288,269.0,11,1,1,5.0,8.0,8.0,7.0,7.0,20.0,10.0,30.0,15.0,15.0,10.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,2
4345,16.0,288,271.0,11,1,0,5.0,8.0,8.0,7.0,7.0,10.0,15.0,40.0,15.0,10.0,10.0,5.0,7.0,3.0,3.0,3.0,3.0,3.0,2
4346,16.0,288,272.0,11,1,0,5.0,8.0,8.0,7.0,7.0,25.0,20.0,25.0,25.0,5.0,0.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,2
4348,17.0,289,253.0,11,1,0,4.0,9.0,8.0,10.0,8.0,25.0,30.0,10.0,10.0,5.0,20.0,2.0,3.0,6.0,2.0,6.0,2.0,3.0,2
4350,17.0,289,255.0,11,1,0,4.0,9.0,8.0,10.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,7.0,4.0,7.0,4.0,7.0,3.0,4.0,2
4351,17.0,289,256.0,11,1,1,4.0,9.0,8.0,10.0,8.0,15.0,25.0,20.0,20.0,10.0,10.0,6.0,8.0,8.0,8.0,7.0,7.0,7.0,2
4355,17.0,289,260.0,11,1,0,4.0,9.0,8.0,10.0,8.0,19.0,20.0,19.0,14.0,13.0,15.0,5.0,3.0,4.0,2.0,5.0,2.0,4.0,2
4356,17.0,289,261.0,11,1,0,4.0,9.0,8.0,10.0,8.0,15.0,20.0,20.0,20.0,15.0,10.0,4.0,2.0,6.0,2.0,7.0,2.0,3.0,2
4362,17.0,289,267.0,11,1,0,4.0,9.0,8.0,10.0,8.0,20.0,30.0,10.0,15.0,10.0,15.0,7.0,6.0,5.0,5.0,6.0,3.0,5.0,2
4365,17.0,289,270.0,11,1,0,4.0,9.0,8.0,10.0,8.0,16.0,16.0,19.0,17.0,14.0,18.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,2
4370,18.0,290,254.0,11,1,0,5.0,4.0,10.0,5.0,9.0,25.0,7.0,25.0,25.0,8.0,10.0,3.0,6.0,6.0,5.0,6.0,4.0,4.0,2
4373,18.0,290,257.0,11,1,0,5.0,4.0,10.0,5.0,9.0,22.0,14.0,30.0,10.0,14.0,10.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,2
4375,18.0,290,259.0,11,1,0,5.0,4.0,10.0,5.0,9.0,15.0,18.0,19.0,19.0,17.0,12.0,3.0,3.0,8.0,5.0,7.0,8.0,3.0,2
4378,18.0,290,262.0,11,1,0,5.0,4.0,10.0,5.0,9.0,10.0,40.0,20.0,20.0,0.0,10.0,3.0,5.0,6.0,5.0,6.0,3.0,3.0,2
4380,18.0,290,264.0,11,1,0,5.0,4.0,10.0,5.0,9.0,15.0,15.0,25.0,20.0,5.0,20.0,3.0,5.0,7.0,5.0,7.0,4.0,3.0,2
4381,18.0,290,265.0,11,1,0,5.0,4.0,10.0,5.0,9.0,15.0,5.0,45.0,10.0,15.0,10.0,3.0,5.0,6.0,3.0,5.0,4.0,3.0,2
4382,18.0,290,266.0,11,1,0,5.0,4.0,10.0,5.0,9.0,25.0,20.0,20.0,25.0,0.0,10.0,4.0,7.0,7.0,7.0,7.0,8.0,6.0,2
4385,18.0,290,269.0,11,1,0,5.0,4.0,10.0,5.0,9.0,20.0,10.0,30.0,15.0,15.0,10.0,7.0,6.0,7.0,6.0,5.0,5.0,6.0,2
4387,18.0,290,271.0,11,1,0,5.0,4.0,10.0,5.0,9.0,10.0,15.0,40.0,15.0,10.0,10.0,3.0,5.0,6.0,6.0,5.0,4.0,4.0,2
4388,18.0,290,272.0,11,1,0,5.0,4.0,10.0,5.0,9.0,25.0,20.0,25.0,25.0,5.0,0.0,8.0,6.0,6.0,6.0,5.0,3.0,6.0,2
4390,19.0,291,253.0,11,1,0,6.0,9.0,9.0,7.0,9.0,25.0,30.0,10.0,10.0,5.0,20.0,5.0,9.0,8.0,7.0,6.0,6.0,7.0,2
4392,19.0,291,255.0,11,1,0,6.0,9.0,9.0,7.0,9.0,16.67,16.67,16.67,16.67,16.67,16.67,5.0,9.0,8.0,7.0,7.0,6.0,6.0,2
4393,19.0,291,256.0,11,1,0,6.0,9.0,9.0,7.0,9.0,15.0,25.0,20.0,20.0,10.0,10.0,5.0,8.0,8.0,7.0,6.0,6.0,6.0,2
4397,19.0,291,260.0,11,1,1,6.0,9.0,9.0,7.0,9.0,19.0,20.0,19.0,14.0,13.0,15.0,6.0,8.0,8.0,6.0,6.0,7.0,6.0,2
4398,19.0,291,261.0,11,1,1,6.0,9.0,9.0,7.0,9.0,15.0,20.0,20.0,20.0,15.0,10.0,6.0,7.0,8.0,7.0,6.0,6.0,6.0,2
4404,19.0,291,267.0,11,1,0,6.0,9.0,9.0,7.0,9.0,20.0,30.0,10.0,15.0,10.0,15.0,6.0,9.0,8.0,7.0,6.0,6.0,7.0,2
4407,19.0,291,270.0,11,1,0,6.0,9.0,9.0,7.0,9.0,16.0,16.0,19.0,17.0,14.0,18.0,6.0,8.0,8.0,7.0,6.0,6.0,7.0,2
4421,20.0,292,263.0,11,1,1,8.0,10.0,10.0,8.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,6.0,10.0,10.0,8.0,7.0,6.0,7.0,2
4431,21.0,293,252.0,11,1,0,7.0,10.0,9.0,9.0,9.0,0.0,25.0,25.0,25.0,25.0,0.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,2
4447,21.0,293,268.0,11,1,1,7.0,10.0,9.0,9.0,9.0,30.0,20.0,20.0,10.0,15.0,5.0,9.0,8.0,9.0,6.0,6.0,7.0,8.0,2
4452,1.0,294,308.0,12,0,0,9.0,10.0,9.0,7.0,7.0,17.0,19.0,18.0,17.0,11.0,18.0,4.0,9.0,9.0,6.0,8.0,6.0,9.0,2
4455,1.0,294,311.0,12,0,0,9.0,10.0,9.0,7.0,7.0,50.0,20.0,10.0,10.0,5.0,5.0,6.0,6.0,6.0,5.0,8.0,2.0,6.0,2
4470,2.0,295,312.0,12,0,0,7.0,10.0,8.0,8.0,8.0,25.0,5.0,30.0,15.0,5.0,20.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,2
4481,3.0,296,309.0,12,0,0,8.0,9.0,10.0,6.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,8.0,9.0,3.0,5.0,5.0,6.0,2
4482,3.0,296,310.0,12,0,0,8.0,9.0,10.0,6.0,9.0,24.0,15.0,20.0,20.0,8.0,13.0,6.0,5.0,5.0,3.0,1.0,3.0,2.0,2
4484,3.0,296,312.0,12,0,0,8.0,9.0,10.0,6.0,9.0,25.0,5.0,30.0,15.0,5.0,20.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,2
4485,3.0,296,313.0,12,0,0,8.0,9.0,10.0,6.0,9.0,19.0,13.0,18.0,18.0,10.0,22.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,2
4487,3.0,296,315.0,12,0,0,8.0,9.0,10.0,6.0,9.0,6.67,19.05,42.86,9.52,14.29,7.62,7.0,8.0,8.0,5.0,5.0,5.0,6.0,2
4488,3.0,296,316.0,12,0,1,8.0,9.0,10.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,2
4489,3.0,296,317.0,12,0,1,8.0,9.0,10.0,6.0,9.0,50.0,0.0,20.0,20.0,0.0,10.0,8.0,10.0,8.0,9.0,8.0,8.0,8.0,2
4491,3.0,296,319.0,12,0,1,8.0,9.0,10.0,6.0,9.0,20.0,25.0,20.0,10.0,5.0,20.0,7.0,9.0,9.0,6.0,5.0,5.0,6.0,2
4492,3.0,296,320.0,12,0,0,8.0,9.0,10.0,6.0,9.0,20.0,16.0,16.0,16.0,16.0,16.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2
4493,3.0,296,321.0,12,0,0,8.0,9.0,10.0,6.0,9.0,30.0,15.0,15.0,20.0,10.0,10.0,8.0,7.0,8.0,9.0,9.0,7.0,8.0,2
4495,4.0,297,309.0,12,0,0,8.0,10.0,8.0,9.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,2
4496,4.0,297,310.0,12,0,1,8.0,10.0,8.0,9.0,9.0,24.0,15.0,20.0,20.0,8.0,13.0,7.0,8.0,9.0,7.0,8.0,7.0,7.0,2
4498,4.0,297,312.0,12,0,0,8.0,10.0,8.0,9.0,9.0,25.0,5.0,30.0,15.0,5.0,20.0,5.0,5.0,5.0,5.0,9.0,6.0,5.0,2
4499,4.0,297,313.0,12,0,0,8.0,10.0,8.0,9.0,9.0,19.0,13.0,18.0,18.0,10.0,22.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,2
4501,4.0,297,315.0,12,0,0,8.0,10.0,8.0,9.0,9.0,6.67,19.05,42.86,9.52,14.29,7.62,3.0,5.0,7.0,5.0,9.0,5.0,4.0,2
4502,4.0,297,316.0,12,0,1,8.0,10.0,8.0,9.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,7.0,7.0,7.0,8.0,9.0,7.0,7.0,2
4503,4.0,297,317.0,12,0,0,8.0,10.0,8.0,9.0,9.0,50.0,0.0,20.0,20.0,0.0,10.0,8.0,8.0,7.0,7.0,9.0,8.0,7.0,2
4505,4.0,297,319.0,12,0,1,8.0,10.0,8.0,9.0,9.0,20.0,25.0,20.0,10.0,5.0,20.0,3.0,10.0,10.0,8.0,9.0,10.0,7.0,2
4506,4.0,297,320.0,12,0,0,8.0,10.0,8.0,9.0,9.0,20.0,16.0,16.0,16.0,16.0,16.0,3.0,7.0,7.0,6.0,8.0,7.0,4.0,2
4507,4.0,297,321.0,12,0,0,8.0,10.0,8.0,9.0,9.0,30.0,15.0,15.0,20.0,10.0,10.0,4.0,7.0,7.0,7.0,8.0,5.0,6.0,2
4509,5.0,298,309.0,12,0,0,7.0,10.0,10.0,9.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,9.0,9.0,6.0,7.0,5.0,8.0,2
4510,5.0,298,310.0,12,0,0,7.0,10.0,10.0,9.0,10.0,24.0,15.0,20.0,20.0,8.0,13.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,2
4512,5.0,298,312.0,12,0,0,7.0,10.0,10.0,9.0,10.0,25.0,5.0,30.0,15.0,5.0,20.0,8.0,9.0,9.0,9.0,9.0,7.0,8.0,2
4513,5.0,298,313.0,12,0,0,7.0,10.0,10.0,9.0,10.0,19.0,13.0,18.0,18.0,10.0,22.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2
4515,5.0,298,315.0,12,0,0,7.0,10.0,10.0,9.0,10.0,6.67,19.05,42.86,9.52,14.29,7.62,9.0,8.0,8.0,8.0,8.0,8.0,8.0,2
4516,5.0,298,316.0,12,0,0,7.0,10.0,10.0,9.0,10.0,25.0,20.0,15.0,25.0,10.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2
4517,5.0,298,317.0,12,0,0,7.0,10.0,10.0,9.0,10.0,50.0,0.0,20.0,20.0,0.0,10.0,9.0,7.0,8.0,7.0,7.0,5.0,7.0,2
4519,5.0,298,319.0,12,0,0,7.0,10.0,10.0,9.0,10.0,20.0,25.0,20.0,10.0,5.0,20.0,6.0,7.0,7.0,6.0,7.0,8.0,7.0,2
4520,5.0,298,320.0,12,0,0,7.0,10.0,10.0,9.0,10.0,20.0,16.0,16.0,16.0,16.0,16.0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,2
4521,5.0,298,321.0,12,0,0,7.0,10.0,10.0,9.0,10.0,30.0,15.0,15.0,20.0,10.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2
4522,6.0,299,308.0,12,0,0,6.0,9.0,8.0,9.0,9.0,17.0,19.0,18.0,17.0,11.0,18.0,8.0,9.0,10.0,10.0,10.0,5.0,9.0,2
4525,6.0,299,311.0,12,0,0,6.0,9.0,8.0,9.0,9.0,50.0,20.0,10.0,10.0,5.0,5.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,2
4537,7.0,300,309.0,12,0,0,8.0,9.0,9.0,9.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,2
4538,7.0,300,310.0,12,0,0,8.0,9.0,9.0,9.0,10.0,24.0,15.0,20.0,20.0,8.0,13.0,6.0,9.0,10.0,7.0,7.0,2.0,4.0,2
4540,7.0,300,312.0,12,0,0,8.0,9.0,9.0,9.0,10.0,25.0,5.0,30.0,15.0,5.0,20.0,8.0,10.0,9.0,9.0,9.0,10.0,9.0,2
4541,7.0,300,313.0,12,0,0,8.0,9.0,9.0,9.0,10.0,19.0,13.0,18.0,18.0,10.0,22.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,2
4543,7.0,300,315.0,12,0,0,8.0,9.0,9.0,9.0,10.0,6.67,19.05,42.86,9.52,14.29,7.62,8.0,10.0,10.0,8.0,7.0,7.0,8.0,2
4544,7.0,300,316.0,12,0,1,8.0,9.0,9.0,9.0,10.0,25.0,20.0,15.0,25.0,10.0,5.0,8.0,9.0,9.0,10.0,7.0,10.0,9.0,2
4545,7.0,300,317.0,12,0,0,8.0,9.0,9.0,9.0,10.0,50.0,0.0,20.0,20.0,0.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,2
4547,7.0,300,319.0,12,0,1,8.0,9.0,9.0,9.0,10.0,20.0,25.0,20.0,10.0,5.0,20.0,8.0,10.0,10.0,10.0,9.0,10.0,9.0,2
4548,7.0,300,320.0,12,0,0,8.0,9.0,9.0,9.0,10.0,20.0,16.0,16.0,16.0,16.0,16.0,8.0,9.0,10.0,9.0,10.0,9.0,8.0,2
4549,7.0,300,321.0,12,0,0,8.0,9.0,9.0,9.0,10.0,30.0,15.0,15.0,20.0,10.0,10.0,9.0,8.0,10.0,9.0,8.0,9.0,7.0,2
4551,8.0,301,309.0,12,0,1,9.0,9.0,9.0,8.0,8.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,10.0,5.0,10.0,6.0,6.0,2
4552,8.0,301,310.0,12,0,0,9.0,9.0,9.0,8.0,8.0,24.0,15.0,20.0,20.0,8.0,13.0,3.0,7.0,7.0,2.0,9.0,2.0,2.0,2
4554,8.0,301,312.0,12,0,0,9.0,9.0,9.0,8.0,8.0,25.0,5.0,30.0,15.0,5.0,20.0,5.0,6.0,8.0,2.0,5.0,6.0,3.0,2
4555,8.0,301,313.0,12,0,0,9.0,9.0,9.0,8.0,8.0,19.0,13.0,18.0,18.0,10.0,22.0,7.0,7.0,8.0,8.0,5.0,6.0,8.0,2
4557,8.0,301,315.0,12,0,0,9.0,9.0,9.0,8.0,8.0,6.67,19.05,42.86,9.52,14.29,7.62,5.0,6.0,6.0,5.0,6.0,5.0,5.0,2
4558,8.0,301,316.0,12,0,0,9.0,9.0,9.0,8.0,8.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,6.0,7.0,7.0,8.0,4.0,7.0,2
4559,8.0,301,317.0,12,0,0,9.0,9.0,9.0,8.0,8.0,50.0,0.0,20.0,20.0,0.0,10.0,9.0,8.0,8.0,10.0,5.0,5.0,8.0,2
4561,8.0,301,319.0,12,0,0,9.0,9.0,9.0,8.0,8.0,20.0,25.0,20.0,10.0,5.0,20.0,5.0,6.0,10.0,5.0,6.0,6.0,4.0,2
4562,8.0,301,320.0,12,0,0,9.0,9.0,9.0,8.0,8.0,20.0,16.0,16.0,16.0,16.0,16.0,5.0,6.0,10.0,4.0,10.0,5.0,5.0,2
4563,8.0,301,321.0,12,0,0,9.0,9.0,9.0,8.0,8.0,30.0,15.0,15.0,20.0,10.0,10.0,6.0,6.0,7.0,7.0,9.0,6.0,7.0,2
4568,10.0,302,312.0,12,0,0,8.0,8.0,8.0,8.0,10.0,25.0,5.0,30.0,15.0,5.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2
4579,11.0,303,309.0,12,0,0,8.0,10.0,8.0,9.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,2
4580,11.0,303,310.0,12,0,0,8.0,10.0,8.0,9.0,6.0,24.0,15.0,20.0,20.0,8.0,13.0,7.0,5.0,7.0,3.0,6.0,2.0,4.0,2
4582,11.0,303,312.0,12,0,0,8.0,10.0,8.0,9.0,6.0,25.0,5.0,30.0,15.0,5.0,20.0,6.0,10.0,9.0,8.0,8.0,7.0,7.0,2
4583,11.0,303,313.0,12,0,1,8.0,10.0,8.0,9.0,6.0,19.0,13.0,18.0,18.0,10.0,22.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,2
4585,11.0,303,315.0,12,0,0,8.0,10.0,8.0,9.0,6.0,6.67,19.05,42.86,9.52,14.29,7.62,5.0,6.0,8.0,5.0,8.0,5.0,5.0,2
4586,11.0,303,316.0,12,0,0,8.0,10.0,8.0,9.0,6.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,7.0,8.0,7.0,8.0,5.0,7.0,2
4587,11.0,303,317.0,12,0,0,8.0,10.0,8.0,9.0,6.0,50.0,0.0,20.0,20.0,0.0,10.0,7.0,7.0,7.0,9.0,8.0,7.0,7.0,2
4589,11.0,303,319.0,12,0,0,8.0,10.0,8.0,9.0,6.0,20.0,25.0,20.0,10.0,5.0,20.0,3.0,6.0,5.0,5.0,5.0,4.0,4.0,2
4590,11.0,303,320.0,12,0,0,8.0,10.0,8.0,9.0,6.0,20.0,16.0,16.0,16.0,16.0,16.0,5.0,8.0,9.0,7.0,8.0,7.0,6.0,2
4591,11.0,303,321.0,12,0,0,8.0,10.0,8.0,9.0,6.0,30.0,15.0,15.0,20.0,10.0,10.0,4.0,6.0,8.0,6.0,8.0,5.0,6.0,2
4593,12.0,304,309.0,12,0,0,6.0,10.0,8.0,10.0,8.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,8.0,8.0,7.0,4.0,5.0,2
4594,12.0,304,310.0,12,0,0,6.0,10.0,8.0,10.0,8.0,24.0,15.0,20.0,20.0,8.0,13.0,8.0,7.0,9.0,2.0,6.0,0.0,3.0,2
4596,12.0,304,312.0,12,0,0,6.0,10.0,8.0,10.0,8.0,25.0,5.0,30.0,15.0,5.0,20.0,7.0,6.0,8.0,3.0,5.0,5.0,5.0,2
4597,12.0,304,313.0,12,0,0,6.0,10.0,8.0,10.0,8.0,19.0,13.0,18.0,18.0,10.0,22.0,6.0,9.0,8.0,7.0,5.0,5.0,6.0,2
4599,12.0,304,315.0,12,0,0,6.0,10.0,8.0,10.0,8.0,6.67,19.05,42.86,9.52,14.29,7.62,6.0,8.0,10.0,3.0,8.0,2.0,6.0,2
4600,12.0,304,316.0,12,0,0,6.0,10.0,8.0,10.0,8.0,25.0,20.0,15.0,25.0,10.0,5.0,9.0,8.0,9.0,9.0,9.0,5.0,6.0,2
4601,12.0,304,317.0,12,0,1,6.0,10.0,8.0,10.0,8.0,50.0,0.0,20.0,20.0,0.0,10.0,7.0,7.0,8.0,10.0,7.0,8.0,9.0,2
4603,12.0,304,319.0,12,0,0,6.0,10.0,8.0,10.0,8.0,20.0,25.0,20.0,10.0,5.0,20.0,3.0,6.0,5.0,5.0,6.0,0.0,5.0,2
4604,12.0,304,320.0,12,0,0,6.0,10.0,8.0,10.0,8.0,20.0,16.0,16.0,16.0,16.0,16.0,5.0,6.0,7.0,3.0,7.0,3.0,5.0,2
4605,12.0,304,321.0,12,0,0,6.0,10.0,8.0,10.0,8.0,30.0,15.0,15.0,20.0,10.0,10.0,5.0,5.0,6.0,3.0,5.0,0.0,4.0,2
4606,13.0,305,308.0,12,0,0,7.0,9.0,9.0,8.0,5.0,17.0,19.0,18.0,17.0,11.0,18.0,5.0,8.0,8.0,7.0,7.0,6.0,7.0,2
4609,13.0,305,311.0,12,0,0,7.0,9.0,9.0,8.0,5.0,50.0,20.0,10.0,10.0,5.0,5.0,9.0,8.0,8.0,6.0,6.0,7.0,8.0,2
4620,14.0,306,308.0,12,0,0,6.0,9.0,8.0,8.0,8.0,17.0,19.0,18.0,17.0,11.0,18.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,2
4623,14.0,306,311.0,12,0,0,6.0,9.0,8.0,8.0,8.0,50.0,20.0,10.0,10.0,5.0,5.0,8.0,8.0,7.0,8.0,7.0,6.0,8.0,2
4634,15.0,307,308.0,12,0,0,5.0,8.0,8.0,7.0,8.0,17.0,19.0,18.0,17.0,11.0,18.0,3.0,6.0,7.0,5.0,5.0,4.0,6.0,2
4637,15.0,307,311.0,12,0,0,5.0,8.0,8.0,7.0,8.0,50.0,20.0,10.0,10.0,5.0,5.0,7.5,8.0,8.0,7.0,7.0,5.5,7.0,2
4648,1.0,308,294.0,12,1,0,7.0,10.0,8.0,8.0,7.0,20.0,20.0,35.0,5.0,10.0,10.0,9.0,9.0,9.0,8.0,7.0,8.0,9.0,2
4653,1.0,308,299.0,12,1,0,7.0,10.0,8.0,8.0,7.0,10.0,40.0,10.0,20.0,10.0,10.0,8.0,9.0,8.0,8.0,6.0,8.0,9.0,2
4659,1.0,308,305.0,12,1,0,7.0,10.0,8.0,8.0,7.0,10.0,47.0,16.0,12.0,3.0,12.0,8.0,9.0,8.0,7.0,6.0,7.0,8.0,2
4660,1.0,308,306.0,12,1,0,7.0,10.0,8.0,8.0,7.0,16.0,20.0,19.0,16.0,18.0,11.0,10.0,10.0,10.0,10.0,8.0,7.0,9.0,2
4661,1.0,308,307.0,12,1,0,7.0,10.0,8.0,8.0,7.0,10.0,20.0,20.0,15.0,20.0,15.0,8.0,9.0,9.0,8.0,7.0,7.0,9.0,2
4664,2.0,309,296.0,12,1,0,7.0,8.0,9.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,8.0,10.0,10.0,8.0,10.0,4.0,5.0,2
4666,2.0,309,298.0,12,1,0,7.0,8.0,9.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,8.0,10.0,8.0,8.0,8.0,4.0,8.0,2
4669,2.0,309,301.0,12,1,1,7.0,8.0,9.0,9.0,7.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,10.0,10.0,8.0,10.0,7.0,8.0,2
4670,2.0,309,302.0,12,1,0,7.0,8.0,9.0,9.0,7.0,50.0,5.0,20.0,10.0,5.0,10.0,5.0,4.0,4.0,4.0,4.0,0.0,3.0,2
4672,2.0,309,304.0,12,1,0,7.0,8.0,9.0,9.0,7.0,5.0,20.0,25.0,25.0,15.0,10.0,8.0,10.0,8.0,10.0,8.0,4.0,8.0,2
4677,3.0,310,295.0,12,1,0,7.0,6.0,7.0,8.0,4.0,10.0,18.0,20.0,16.0,16.0,20.0,6.0,7.0,7.0,5.0,6.0,4.0,6.0,2
4678,3.0,310,296.0,12,1,0,7.0,6.0,7.0,8.0,4.0,15.0,20.0,35.0,15.0,5.0,10.0,6.0,8.0,8.0,7.0,6.0,6.0,5.0,2
4679,3.0,310,297.0,12,1,1,7.0,6.0,7.0,8.0,4.0,25.0,25.0,15.0,15.0,10.0,10.0,9.0,8.0,7.0,8.0,7.0,6.0,8.0,2
4680,3.0,310,298.0,12,1,0,7.0,6.0,7.0,8.0,4.0,10.0,30.0,20.0,10.0,15.0,15.0,7.0,7.0,7.0,8.0,6.0,4.0,5.0,2
4682,3.0,310,300.0,12,1,0,7.0,6.0,7.0,8.0,4.0,15.0,20.0,25.0,15.0,15.0,10.0,6.0,6.0,6.0,5.0,7.0,4.0,5.0,2
4683,3.0,310,301.0,12,1,0,7.0,6.0,7.0,8.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,7.0,7.0,6.0,7.0,4.0,7.0,2
4684,3.0,310,302.0,12,1,0,7.0,6.0,7.0,8.0,4.0,50.0,5.0,20.0,10.0,5.0,10.0,6.0,6.0,5.0,7.0,5.0,4.0,4.0,2
4685,3.0,310,303.0,12,1,0,7.0,6.0,7.0,8.0,4.0,20.0,25.0,25.0,10.0,15.0,5.0,6.0,8.0,7.0,5.0,5.0,5.0,6.0,2
4686,3.0,310,304.0,12,1,0,7.0,6.0,7.0,8.0,4.0,5.0,20.0,25.0,25.0,15.0,10.0,8.0,7.0,7.0,7.0,7.0,5.0,7.0,2
4690,4.0,311,294.0,12,1,0,9.0,9.0,9.0,10.0,3.0,20.0,20.0,35.0,5.0,10.0,10.0,6.0,7.0,8.0,5.0,4.0,5.0,7.0,2
4695,4.0,311,299.0,12,1,0,9.0,9.0,9.0,10.0,3.0,10.0,40.0,10.0,20.0,10.0,10.0,5.0,5.0,6.0,4.0,7.0,5.0,6.0,2
4701,4.0,311,305.0,12,1,0,9.0,9.0,9.0,10.0,3.0,10.0,47.0,16.0,12.0,3.0,12.0,5.0,7.0,6.0,5.0,6.0,7.0,6.0,2
4702,4.0,311,306.0,12,1,0,9.0,9.0,9.0,10.0,3.0,16.0,20.0,19.0,16.0,18.0,11.0,6.0,5.0,5.0,2.0,8.0,7.0,7.0,2
4703,4.0,311,307.0,12,1,0,9.0,9.0,9.0,10.0,3.0,10.0,20.0,20.0,15.0,20.0,15.0,5.0,8.0,6.0,7.0,5.0,6.0,7.0,2
4705,5.0,312,295.0,12,1,0,8.0,7.0,9.0,7.0,9.0,10.0,18.0,20.0,16.0,16.0,20.0,5.0,6.0,6.0,3.0,4.0,2.0,3.0,2
4706,5.0,312,296.0,12,1,0,8.0,7.0,9.0,7.0,9.0,15.0,20.0,35.0,15.0,5.0,10.0,3.0,6.0,7.0,4.0,8.0,2.0,4.0,2
4707,5.0,312,297.0,12,1,0,8.0,7.0,9.0,7.0,9.0,25.0,25.0,15.0,15.0,10.0,10.0,7.0,5.0,5.0,6.0,3.0,2.0,5.0,2
4708,5.0,312,298.0,12,1,0,8.0,7.0,9.0,7.0,9.0,10.0,30.0,20.0,10.0,15.0,15.0,5.0,7.0,7.0,5.0,5.0,4.0,5.0,2
4710,5.0,312,300.0,12,1,0,8.0,7.0,9.0,7.0,9.0,15.0,20.0,25.0,15.0,15.0,10.0,4.0,6.0,6.0,4.0,4.0,2.0,3.0,2
4711,5.0,312,301.0,12,1,0,8.0,7.0,9.0,7.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,6.0,8.0,5.0,8.0,3.0,4.0,2
4712,5.0,312,302.0,12,1,0,8.0,7.0,9.0,7.0,9.0,50.0,5.0,20.0,10.0,5.0,10.0,6.0,4.0,4.0,8.0,4.0,8.0,6.0,2
4713,5.0,312,303.0,12,1,0,8.0,7.0,9.0,7.0,9.0,20.0,25.0,25.0,10.0,15.0,5.0,9.0,8.0,8.0,6.0,7.0,9.0,9.0,2
4714,5.0,312,304.0,12,1,0,8.0,7.0,9.0,7.0,9.0,5.0,20.0,25.0,25.0,15.0,10.0,6.0,6.0,6.0,6.0,4.0,3.0,6.0,2
4720,6.0,313,296.0,12,1,0,7.0,8.0,8.0,8.0,6.0,15.0,20.0,35.0,15.0,5.0,10.0,3.0,6.0,9.0,4.0,8.0,4.0,4.0,2
