,id,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,condtn,round,int_corr,age_o,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,group
2632,2.0,195,218.0,9,0,0,9.0,8.0,10.0,10.0,8.0,20.51,5.13,23.08,12.82,17.95,20.51,6.0,10.0,10.0,5.0,9.0,6.0,7.0,2,20,0.07,24.0,27.0,15.38,19.23,19.23,19.23,13.46,13.46,7.0,9.0,7.0,9.0,10.0,8.0,22.73,15.91,18.18,18.18,11.36,13.64,7.0,8.0,8.0,8.0,8.0,2
2633,2.0,195,219.0,9,0,0,9.0,8.0,10.0,10.0,8.0,16.28,16.28,18.6,16.28,16.28,16.28,9.0,10.0,9.0,9.0,8.0,9.0,9.0,2,20,0.09,26.0,27.0,15.38,19.23,19.23,19.23,13.46,13.46,7.0,9.0,7.0,9.0,10.0,8.0,22.73,15.91,18.18,18.18,11.36,13.64,7.0,8.0,8.0,8.0,8.0,2
2636,2.0,195,222.0,9,0,0,9.0,8.0,10.0,10.0,8.0,9.52,19.05,23.81,19.05,4.76,23.81,4.0,5.0,10.0,5.0,6.0,4.0,5.0,2,20,0.03,27.0,27.0,15.38,19.23,19.23,19.23,13.46,13.46,7.0,9.0,7.0,9.0,10.0,8.0,22.73,15.91,18.18,18.18,11.36,13.64,7.0,8.0,8.0,8.0,8.0,2
2637,2.0,195,223.0,9,0,0,9.0,8.0,10.0,10.0,8.0,17.39,17.39,19.57,19.57,10.87,15.22,6.0,8.0,10.0,5.0,7.0,6.0,8.0,2,20,0.22,28.0,27.0,15.38,19.23,19.23,19.23,13.46,13.46,7.0,9.0,7.0,9.0,10.0,8.0,22.73,15.91,18.18,18.18,11.36,13.64,7.0,8.0,8.0,8.0,8.0,2
2638,2.0,195,224.0,9,0,0,9.0,8.0,10.0,10.0,8.0,17.24,17.24,17.24,17.24,13.79,17.24,8.0,8.0,10.0,6.0,7.0,7.0,8.0,2,20,0.44,32.0,27.0,15.38,19.23,19.23,19.23,13.46,13.46,7.0,9.0,7.0,9.0,10.0,8.0,22.73,15.91,18.18,18.18,11.36,13.64,7.0,8.0,8.0,8.0,8.0,2
2640,2.0,195,226.0,9,0,0,9.0,8.0,10.0,10.0,8.0,25.64,17.95,15.38,20.51,10.26,10.26,10.0,9.0,9.0,8.0,9.0,6.0,7.0,2,20,-0.04,23.0,27.0,15.38,19.23,19.23,19.23,13.46,13.46,7.0,9.0,7.0,9.0,10.0,8.0,22.73,15.91,18.18,18.18,11.36,13.64,7.0,8.0,8.0,8.0,8.0,2
2641,2.0,195,227.0,9,0,0,9.0,8.0,10.0,10.0,8.0,20.0,16.0,18.0,16.0,16.0,14.0,9.0,7.0,7.0,6.0,6.0,6.0,7.0,2,20,-0.12,26.0,27.0,15.38,19.23,19.23,19.23,13.46,13.46,7.0,9.0,7.0,9.0,10.0,8.0,22.73,15.91,18.18,18.18,11.36,13.64,7.0,8.0,8.0,8.0,8.0,2
2643,2.0,195,229.0,9,0,1,9.0,8.0,10.0,10.0,8.0,21.43,16.67,21.43,16.67,11.9,11.9,8.0,8.0,9.0,9.0,8.0,6.0,7.0,2,20,0.49,28.0,27.0,15.38,19.23,19.23,19.23,13.46,13.46,7.0,9.0,7.0,9.0,10.0,8.0,22.73,15.91,18.18,18.18,11.36,13.64,7.0,8.0,8.0,8.0,8.0,2
2644,2.0,195,230.0,9,0,0,9.0,8.0,10.0,10.0,8.0,23.81,23.81,23.81,23.81,2.38,2.38,6.0,7.0,6.0,6.0,6.0,5.0,5.0,2,20,-0.43,42.0,27.0,15.38,19.23,19.23,19.23,13.46,13.46,7.0,9.0,7.0,9.0,10.0,8.0,22.73,15.91,18.18,18.18,11.36,13.64,7.0,8.0,8.0,8.0,8.0,2
2646,2.0,195,232.0,9,0,0,9.0,8.0,10.0,10.0,8.0,17.78,17.78,17.78,17.78,13.33,15.56,5.0,6.0,7.0,4.0,6.0,4.0,5.0,2,20,0.29,31.0,27.0,15.38,19.23,19.23,19.23,13.46,13.46,7.0,9.0,7.0,9.0,10.0,8.0,22.73,15.91,18.18,18.18,11.36,13.64,7.0,8.0,8.0,8.0,8.0,2
2649,3.0,196,215.0,9,0,0,9.0,9.0,9.0,9.0,9.0,14.89,19.15,21.28,19.15,14.89,10.64,5.0,6.0,7.0,6.0,7.0,5.0,6.0,2,20,-0.38,26.0,25.0,17.65,17.65,17.65,15.69,15.69,15.69,8.0,8.0,7.0,7.0,7.0,7.0,18.75,18.75,16.67,16.67,14.58,14.58,7.0,8.0,8.0,8.0,8.0,2
2655,3.0,196,221.0,9,0,0,9.0,9.0,9.0,9.0,9.0,15.56,17.78,17.78,17.78,17.78,13.33,3.0,6.0,4.0,3.0,3.0,6.0,3.0,2,20,0.15,27.0,25.0,17.65,17.65,17.65,15.69,15.69,15.69,8.0,8.0,7.0,7.0,7.0,7.0,18.75,18.75,16.67,16.67,14.58,14.58,7.0,8.0,8.0,8.0,8.0,2
2662,3.0,196,228.0,9,0,0,9.0,9.0,9.0,9.0,9.0,13.51,18.92,21.62,13.51,13.51,18.92,2.0,5.0,3.0,2.0,7.0,6.0,1.0,2,20,0.52,24.0,25.0,17.65,17.65,17.65,15.69,15.69,15.69,8.0,8.0,7.0,7.0,7.0,7.0,18.75,18.75,16.67,16.67,14.58,14.58,7.0,8.0,8.0,8.0,8.0,2
2667,3.0,196,233.0,9,0,0,9.0,9.0,9.0,9.0,9.0,14.0,20.0,18.0,16.0,14.0,18.0,2.0,8.0,7.0,3.0,7.0,9.0,4.0,2,20,0.07,29.0,25.0,17.65,17.65,17.65,15.69,15.69,15.69,8.0,8.0,7.0,7.0,7.0,7.0,18.75,18.75,16.67,16.67,14.58,14.58,7.0,8.0,8.0,8.0,8.0,2
2674,4.0,197,220.0,9,0,0,7.0,8.0,9.0,9.0,7.0,16.67,16.67,16.67,16.67,14.81,18.52,7.0,7.0,7.0,7.0,7.0,5.0,4.0,2,20,0.1,25.0,24.0,14.0,18.0,20.0,18.0,16.0,14.0,9.0,6.0,9.0,9.0,7.0,6.0,23.81,14.29,19.05,16.67,14.29,11.9,7.0,8.0,8.0,8.0,8.0,2
2689,5.0,198,215.0,9,0,0,7.0,9.0,9.0,7.0,7.0,14.89,19.15,21.28,19.15,14.89,10.64,4.0,5.0,5.0,6.0,6.0,5.0,6.0,2,20,-0.36,26.0,23.0,15.38,19.23,17.31,19.23,9.62,19.23,9.0,9.0,9.0,9.0,9.0,9.0,25.64,17.95,12.82,15.38,15.38,12.82,7.0,8.0,8.0,8.0,8.0,2
2695,5.0,198,221.0,9,0,0,7.0,9.0,9.0,7.0,7.0,15.56,17.78,17.78,17.78,17.78,13.33,3.0,5.0,6.0,4.0,5.0,5.0,3.0,2,20,0.05,27.0,23.0,15.38,19.23,17.31,19.23,9.62,19.23,9.0,9.0,9.0,9.0,9.0,9.0,25.64,17.95,12.82,15.38,15.38,12.82,7.0,8.0,8.0,8.0,8.0,2
2702,5.0,198,228.0,9,0,0,7.0,9.0,9.0,7.0,7.0,13.51,18.92,21.62,13.51,13.51,18.92,8.0,8.0,8.0,8.0,8.0,5.0,6.0,2,20,0.02,24.0,23.0,15.38,19.23,17.31,19.23,9.62,19.23,9.0,9.0,9.0,9.0,9.0,9.0,25.64,17.95,12.82,15.38,15.38,12.82,7.0,8.0,8.0,8.0,8.0,2
2707,5.0,198,233.0,9,0,0,7.0,9.0,9.0,7.0,7.0,14.0,20.0,18.0,16.0,14.0,18.0,4.0,6.0,6.0,7.0,6.0,5.0,5.0,2,20,0.44,29.0,23.0,15.38,19.23,17.31,19.23,9.62,19.23,9.0,9.0,9.0,9.0,9.0,9.0,25.64,17.95,12.82,15.38,15.38,12.82,7.0,8.0,8.0,8.0,8.0,2
2708,6.0,199,214.0,9,0,0,9.0,7.0,9.0,7.0,9.0,17.02,21.28,17.02,21.28,14.89,8.51,2.0,10.0,10.0,5.0,6.0,5.0,7.0,2,20,0.46,23.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2710,6.0,199,216.0,9,0,0,9.0,7.0,9.0,7.0,9.0,7.5,17.5,20.0,22.5,12.5,20.0,1.0,6.0,6.0,6.0,7.0,2.0,3.0,2,20,0.31,27.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2711,6.0,199,217.0,9,0,1,9.0,7.0,9.0,7.0,9.0,21.28,17.02,21.28,12.77,6.38,21.28,9.0,9.0,9.0,8.0,9.0,8.0,6.0,2,20,0.18,26.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2712,6.0,199,218.0,9,0,0,9.0,7.0,9.0,7.0,9.0,20.51,5.13,23.08,12.82,17.95,20.51,4.0,9.0,9.0,4.0,9.0,4.0,6.0,2,20,0.42,24.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2713,6.0,199,219.0,9,0,1,9.0,7.0,9.0,7.0,9.0,16.28,16.28,18.6,16.28,16.28,16.28,9.0,10.0,10.0,10.0,9.0,10.0,9.0,2,20,0.6,26.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2716,6.0,199,222.0,9,0,0,9.0,7.0,9.0,7.0,9.0,9.52,19.05,23.81,19.05,4.76,23.81,2.0,9.0,9.0,9.0,2.0,2.0,3.0,2,20,0.47,27.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2717,6.0,199,223.0,9,0,0,9.0,7.0,9.0,7.0,9.0,17.39,17.39,19.57,19.57,10.87,15.22,2.0,10.0,10.0,5.0,10.0,10.0,9.0,2,20,0.29,28.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2718,6.0,199,224.0,9,0,0,9.0,7.0,9.0,7.0,9.0,17.24,17.24,17.24,17.24,13.79,17.24,3.0,10.0,10.0,4.0,10.0,2.0,6.0,2,20,0.38,32.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2720,6.0,199,226.0,9,0,1,9.0,7.0,9.0,7.0,9.0,25.64,17.95,15.38,20.51,10.26,10.26,8.0,7.0,8.0,8.0,8.0,3.0,8.0,2,20,0.45,23.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2721,6.0,199,227.0,9,0,0,9.0,7.0,9.0,7.0,9.0,20.0,16.0,18.0,16.0,16.0,14.0,4.0,10.0,10.0,6.0,8.0,4.0,7.0,2,20,0.65,26.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2723,6.0,199,229.0,9,0,0,9.0,7.0,9.0,7.0,9.0,21.43,16.67,21.43,16.67,11.9,11.9,2.0,2.0,10.0,6.0,10.0,2.0,3.0,2,20,0.13,28.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2724,6.0,199,230.0,9,0,0,9.0,7.0,9.0,7.0,9.0,23.81,23.81,23.81,23.81,2.38,2.38,2.0,4.0,4.0,4.0,10.0,4.0,2.0,2,20,0.1,42.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2726,6.0,199,232.0,9,0,0,9.0,7.0,9.0,7.0,9.0,17.78,17.78,17.78,17.78,13.33,15.56,2.0,9.0,7.0,2.0,7.0,2.0,2.0,2,20,0.37,31.0,30.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,5.0,7.0,6.0,7.0,6.0,31.25,15.63,9.38,18.75,9.38,15.63,7.0,8.0,8.0,8.0,8.0,2
2728,7.0,200,214.0,9,0,0,8.0,10.0,8.0,8.0,8.0,17.02,21.28,17.02,21.28,14.89,8.51,7.0,10.0,10.0,7.0,9.0,6.0,8.0,2,20,0.59,23.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2730,7.0,200,216.0,9,0,0,8.0,10.0,8.0,8.0,8.0,7.5,17.5,20.0,22.5,12.5,20.0,3.0,7.0,7.0,6.0,7.0,6.0,6.0,2,20,0.15,27.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2731,7.0,200,217.0,9,0,1,8.0,10.0,8.0,8.0,8.0,21.28,17.02,21.28,12.77,6.38,21.28,8.0,10.0,10.0,8.0,10.0,6.0,8.0,2,20,0.65,26.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2732,7.0,200,218.0,9,0,0,8.0,10.0,8.0,8.0,8.0,20.51,5.13,23.08,12.82,17.95,20.51,6.0,7.0,9.0,5.0,9.0,6.0,7.0,2,20,0.69,24.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2733,7.0,200,219.0,9,0,0,8.0,10.0,8.0,8.0,8.0,16.28,16.28,18.6,16.28,16.28,16.28,7.0,9.0,8.0,8.0,8.0,6.0,8.0,2,20,0.76,26.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2736,7.0,200,222.0,9,0,0,8.0,10.0,8.0,8.0,8.0,9.52,19.05,23.81,19.05,4.76,23.81,3.0,9.0,10.0,4.0,9.0,6.0,7.0,2,20,0.71,27.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2737,7.0,200,223.0,9,0,0,8.0,10.0,8.0,8.0,8.0,17.39,17.39,19.57,19.57,10.87,15.22,6.0,10.0,8.0,7.0,8.0,6.0,8.0,2,20,0.18,28.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2738,7.0,200,224.0,9,0,1,8.0,10.0,8.0,8.0,8.0,17.24,17.24,17.24,17.24,13.79,17.24,7.0,10.0,9.0,7.0,9.0,6.0,8.0,2,20,0.38,32.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2740,7.0,200,226.0,9,0,0,8.0,10.0,8.0,8.0,8.0,25.64,17.95,15.38,20.51,10.26,10.26,7.0,8.0,8.0,7.0,7.0,6.0,7.0,2,20,0.41,23.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2741,7.0,200,227.0,9,0,0,8.0,10.0,8.0,8.0,8.0,20.0,16.0,18.0,16.0,16.0,14.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,2,20,-0.02,26.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2743,7.0,200,229.0,9,0,1,8.0,10.0,8.0,8.0,8.0,21.43,16.67,21.43,16.67,11.9,11.9,7.0,10.0,8.0,9.0,7.0,8.0,6.0,2,20,0.32,28.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2744,7.0,200,230.0,9,0,0,8.0,10.0,8.0,8.0,8.0,23.81,23.81,23.81,23.81,2.38,2.38,8.0,7.0,7.0,7.0,6.0,6.0,6.0,2,20,0.06,42.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2746,7.0,200,232.0,9,0,0,8.0,10.0,8.0,8.0,8.0,17.78,17.78,17.78,17.78,13.33,15.56,5.0,9.0,7.0,5.0,8.0,6.0,7.0,2,20,0.72,31.0,25.0,13.21,18.87,18.87,16.98,16.98,15.09,8.0,7.0,7.0,8.0,9.0,8.0,17.02,14.89,14.89,19.15,17.02,17.02,7.0,8.0,8.0,8.0,8.0,2
2748,8.0,201,214.0,9,0,0,7.0,8.0,9.0,9.0,8.0,17.02,21.28,17.02,21.28,14.89,8.51,7.0,7.0,8.0,7.0,8.0,6.0,7.0,2,20,0.21,23.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2750,8.0,201,216.0,9,0,0,7.0,8.0,9.0,9.0,8.0,7.5,17.5,20.0,22.5,12.5,20.0,3.0,8.0,8.0,7.0,7.0,6.0,6.0,2,20,-0.33,27.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2751,8.0,201,217.0,9,0,0,7.0,8.0,9.0,9.0,8.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,8.0,10.0,7.0,9.0,6.0,6.0,2,20,-0.43,26.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2752,8.0,201,218.0,9,0,0,7.0,8.0,9.0,9.0,8.0,20.51,5.13,23.08,12.82,17.95,20.51,2.0,8.0,7.0,1.0,7.0,1.0,1.0,2,20,-0.24,24.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2753,8.0,201,219.0,9,0,0,7.0,8.0,9.0,9.0,8.0,16.28,16.28,18.6,16.28,16.28,16.28,7.0,7.0,7.0,7.0,7.0,6.0,4.0,2,20,-0.12,26.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2756,8.0,201,222.0,9,0,0,7.0,8.0,9.0,9.0,8.0,9.52,19.05,23.81,19.05,4.76,23.81,1.0,7.0,7.0,1.0,7.0,6.0,2.0,2,20,-0.41,27.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2757,8.0,201,223.0,9,0,0,7.0,8.0,9.0,9.0,8.0,17.39,17.39,19.57,19.57,10.87,15.22,6.0,8.0,9.0,7.0,9.0,6.0,7.0,2,20,-0.07,28.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2758,8.0,201,224.0,9,0,0,7.0,8.0,9.0,9.0,8.0,17.24,17.24,17.24,17.24,13.79,17.24,4.0,7.0,8.0,7.0,7.0,6.0,5.0,2,20,0.02,32.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2760,8.0,201,226.0,9,0,0,7.0,8.0,9.0,9.0,8.0,25.64,17.95,15.38,20.51,10.26,10.26,9.0,7.0,8.0,7.0,9.0,9.0,8.0,2,20,0.19,23.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2761,8.0,201,227.0,9,0,0,7.0,8.0,9.0,9.0,8.0,20.0,16.0,18.0,16.0,16.0,14.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,2,20,0.13,26.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2763,8.0,201,229.0,9,0,0,7.0,8.0,9.0,9.0,8.0,21.43,16.67,21.43,16.67,11.9,11.9,7.0,7.0,8.0,7.0,7.0,6.0,7.0,2,20,0.47,28.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2764,8.0,201,230.0,9,0,1,7.0,8.0,9.0,9.0,8.0,23.81,23.81,23.81,23.81,2.38,2.38,8.0,8.0,8.0,9.0,9.0,8.0,8.0,2,20,-0.83,42.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2766,8.0,201,232.0,9,0,0,7.0,8.0,9.0,9.0,8.0,17.78,17.78,17.78,17.78,13.33,15.56,4.0,8.0,8.0,4.0,7.0,6.0,5.0,2,20,-0.18,31.0,25.0,15.38,17.31,17.31,17.31,17.31,15.38,7.0,9.0,7.0,8.0,8.0,7.0,25.71,17.14,14.29,22.86,8.57,11.43,7.0,8.0,8.0,8.0,8.0,2
2768,9.0,202,214.0,9,0,0,7.0,10.0,10.0,9.0,8.0,17.02,21.28,17.02,21.28,14.89,8.51,7.0,9.0,8.0,8.0,7.0,5.0,8.0,2,20,0.16,23.0,22.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,9.0,6.0,9.0,9.0,5.0,21.43,16.67,9.52,21.43,14.29,16.67,7.0,8.0,8.0,8.0,8.0,2
2770,9.0,202,216.0,9,0,0,7.0,10.0,10.0,9.0,8.0,7.5,17.5,20.0,22.5,12.5,20.0,5.0,8.0,7.0,8.0,9.0,7.0,6.0,2,20,0.05,27.0,22.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,9.0,6.0,9.0,9.0,5.0,21.43,16.67,9.52,21.43,14.29,16.67,7.0,8.0,8.0,8.0,8.0,2
2771,9.0,202,217.0,9,0,1,7.0,10.0,10.0,9.0,8.0,21.28,17.02,21.28,12.77,6.38,21.28,9.0,8.0,9.0,8.0,10.0,7.0,8.0,2,20,0.08,26.0,22.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,9.0,6.0,9.0,9.0,5.0,21.43,16.67,9.52,21.43,14.29,16.67,7.0,8.0,8.0,8.0,8.0,2
2772,9.0,202,218.0,9,0,0,7.0,10.0,10.0,9.0,8.0,20.51,5.13,23.08,12.82,17.95,20.51,6.0,8.0,9.0,6.0,8.0,7.0,6.0,2,20,-0.03,24.0,22.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,9.0,6.0,9.0,9.0,5.0,21.43,16.67,9.52,21.43,14.29,16.67,7.0,8.0,8.0,8.0,8.0,2
2773,9.0,202,219.0,9,0,0,7.0,10.0,10.0,9.0,8.0,16.28,16.28,18.6,16.28,16.28,16.28,8.0,8.0,9.0,7.0,8.0,5.0,7.0,2,20,0.27,26.0,22.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,9.0,6.0,9.0,9.0,5.0,21.43,16.67,9.52,21.43,14.29,16.67,7.0,8.0,8.0,8.0,8.0,2
2776,9.0,202,222.0,9,0,0,7.0,10.0,10.0,9.0,8.0,9.52,19.05,23.81,19.05,4.76,23.81,2.0,9.0,10.0,4.0,8.0,4.0,5.0,2,20,0.02,27.0,22.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,9.0,6.0,9.0,9.0,5.0,21.43,16.67,9.52,21.43,14.29,16.67,7.0,8.0,8.0,8.0,8.0,2
2777,9.0,202,223.0,9,0,0,7.0,10.0,10.0,9.0,8.0,17.39,17.39,19.57,19.57,10.87,15.22,8.0,9.0,9.0,8.0,8.0,8.0,7.0,2,20,0.2,28.0,22.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,9.0,6.0,9.0,9.0,5.0,21.43,16.67,9.52,21.43,14.29,16.67,7.0,8.0,8.0,8.0,8.0,2
2778,9.0,202,224.0,9,0,0,7.0,10.0,10.0,9.0,8.0,17.24,17.24,17.24,17.24,13.79,17.24,4.0,9.0,9.0,5.0,8.0,5.0,6.0,2,20,0.09,32.0,22.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,9.0,6.0,9.0,9.0,5.0,21.43,16.67,9.52,21.43,14.29,16.67,7.0,8.0,8.0,8.0,8.0,2
2780,9.0,202,226.0,9,0,0,7.0,10.0,10.0,9.0,8.0,25.64,17.95,15.38,20.51,10.26,10.26,9.0,8.0,8.0,9.0,8.0,8.0,8.0,2,20,0.5,23.0,22.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,9.0,6.0,9.0,9.0,5.0,21.43,16.67,9.52,21.43,14.29,16.67,7.0,8.0,8.0,8.0,8.0,2
2781,9.0,202,227.0,9,0,0,7.0,10.0,10.0,9.0,8.0,20.0,16.0,18.0,16.0,16.0,14.0,8.0,7.0,8.0,8.0,9.0,7.0,7.0,2,20,0.46,26.0,22.0,15.38,19.23,19.23,19.23,15.38,11.54,8.0,9.0,6.0,9.0,9.0,5.0,21.43,16.67,9.52,21.43,14.29,16.67,7.0,8.0,8.0,8.0,8.0,2
